case_id,arm,date_filed,caption,jurisdiction,court,court_level,text_source,qid,tier,question,prompt,prompt_normalized,prompt_words,answer,answer_normalized,found,evidence,n_sentences,n_headings,n_footnotes,group,src_rank,src_mean_logp,char_start,char_end
cl_2026_ca11_u.s._securities_and_exchange_commis,post_cutoff_control,,cl_2026_ca11_u.s._securities_and_exchange_commis,,,,courtlistener,FLR0123,D,Continue the passage verbatim (FLR).,and 17 C.F.R. § 240.10b-5(b). COUNT XIII Aiding and Abetting Violations of Section 10(b) and Rule 10b-5(c) of the Exchange Act 182. The Commission repeats and realleges Paragraphs 1 through 122 of its Complaint. (Against Spartan Securities and Eldred – Daniels Companies) 183. From at least as early as July,and 17 C.F.R. § 240.10b-5(b). COUNT XIII Aiding and Abetting Violations of Section 10(b) and Rule 10b-5(c) of the Exchange Act 182. The Commission repeats and realleges Paragraphs 1 through 122 of its Complaint. (Against Spartan Securities and Eldred – Daniels Companies) 183. From at least as early as July,50,"2010 through at least May 2014, Daniels, Fan and Harrison, directly and indirectly, by use of any means or instrumentality of interstate commerce, or of the mails, knowingly or recklessly engaged in acts, practices","2010 through at least May 2014, Daniels, Fan and Harrison, directly and indirectly, by use of any means or instrumentality of interstate commerce, or of the mails, knowingly or recklessly engaged in acts, practices",1,"in_document_repetition span, profile rank 345",0,0,0,FLR,345,-0.044139,423172,423396
cl_2025_ca9_winston_anderson_v._intel_corporati,post_cutoff_control,,cl_2025_ca9_winston_anderson_v._intel_corporati,,,,courtlistener,FLR0124,D,Continue the passage verbatim (FLR).,"the standard of conduct with (b) comparisons that can, but need not, be pleaded to show that the standard has been violated. I address these two different uses of comparisons in ERISA imprudence claims in turn. A. ERISA requires that a fiduciary “discharge” her duties “with the care, skill, pr","the standard of conduct with (b) comparisons that can, but need not, be pleaded to show that the standard has been violated. I address these two different uses of comparisons in ERISA imprudence claims in turn. A. ERISA requires that a fiduciary “discharge” her duties “with the care, skill, pr",50,"udence, and diligence under the circumstances then prevailing that a prudent man acting in a like capacity and familiar with such matters would use in the conduct of an enterprise of a like character and with like aims.” 29 U.S","udence, and diligence under the circumstances then prevailing that a prudent man acting in a like capacity and familiar with such matters would use in the conduct of an enterprise of a like character and with like aims.” 29 U.S",1,"in_document_repetition span, profile rank 346",0,0,0,FLR,346,-0.044209,38323,38550
cl_2024_ca2_packer_v._raging_capital_management,post_cutoff_control,,cl_2024_ca2_packer_v._raging_capital_management,,,,courtlistener,FLR0125,D,Continue the passage verbatim (FLR).,"1 If the company does not promptly sue to recover these so-called “short-swing” profits, a shareholder may sue the 10% 1 See 15 U.S.C. § 78p(b). 4 beneficial owner on the company’s behalf. 2 We held that a violation of Section 16(b) inflicts an injury that confers constitutional standing. 3","1 If the company does not promptly sue to recover these so-called “short-swing” profits, a shareholder may sue the 10% 1 See 15 U.S.C. § 78p(b). 4 beneficial owner on the company’s behalf. 2 We held that a violation of Section 16(b) inflicts an injury that confers constitutional standing. 3",50,"This case, on appeal before us for the second time, presents the same question as Donoghue. The United States District Court for the Eastern District of New York (James M. Wicks, Magistrate Judge) reached the","This case, on appeal before us for the second time, presents the same question as Donoghue. The United States District Court for the Eastern District of New York (James M. Wicks, Magistrate Judge) reached the",1,"in_document_repetition span, profile rank 348",0,0,0,FLR,348,-0.044322,5839,6054
cl_2026_ca11_u.s._securities_and_exchange_commis,post_cutoff_control,,cl_2026_ca11_u.s._securities_and_exchange_commis,,,,courtlistener,FLR0126,D,Continue the passage verbatim (FLR).,"and prospective purchasers of such securities, and by reason of the foregoing, violated Section 17(a)(3) of the Securities Act, 15 U.S.C. § 77q(a)(3). 54 USCA11 Case: 22-13129 Document: 88-1 Date Filed: 01/16/2026 Page: 204 of 211 168. From at least as early as December 2009 through at least July 2014,","and prospective purchasers of such securities, and by reason of the foregoing, violated Section 17(a)(3) of the Securities Act, 15 U.S.C. § 77q(a)(3). 54 USCA11 Case: 22-13129 Document: 88-1 Date Filed: 01/16/2026 Page: 204 of 211 168. From at least as early as December 2009 through at least July 2014,",50,"Spartan Securities, Island Stock Transfer, and Dilley knowingly or recklessly provided substantial assistance to Mirman and Rose’s violations of Section 17(a)(3) of the Securities Act, 15 U.S.C. §","Spartan Securities, Island Stock Transfer, and Dilley knowingly or recklessly provided substantial assistance to Mirman and Rose’s violations of Section 17(a)(3) of the Securities Act, 15 U.S.C. §",1,"in_document_repetition span, profile rank 349",0,0,0,FLR,349,-0.044416,415864,416076
cl_2026_ca11_u.s._securities_and_exchange_commis,post_cutoff_control,,cl_2026_ca11_u.s._securities_and_exchange_commis,,,,courtlistener,FLR0127,D,Continue the passage verbatim (FLR).,"or sale of securities, and by reason of the foregoing, violated Section 10(b) and Rule 10b-5(a) of the Exchange Act, 15 U.S.C. § 78j(b) and 17 C.F.R. § 240.10b-5(a). 174. From at least as early as December 2009 through at least July 2014, Spartan Securities, Island Stock Transfer, and Dilley","or sale of securities, and by reason of the foregoing, violated Section 10(b) and Rule 10b-5(a) of the Exchange Act, 15 U.S.C. § 78j(b) and 17 C.F.R. § 240.10b-5(a). 174. From at least as early as December 2009 through at least July 2014, Spartan Securities, Island Stock Transfer, and Dilley",50,"knowingly or recklessly provided substantial assistance to Mirman and Rose’s violations of Section 10(b) and Rule 10b-5(a) of the Exchange Act, 15 U.S.C. § 78j(b)","knowingly or recklessly provided substantial assistance to Mirman and Rose’s violations of Section 10(b) and Rule 10b-5(a) of the Exchange Act, 15 U.S.C. § 78j(b)",1,"in_document_repetition span, profile rank 351",0,0,0,FLR,351,-0.044896,418745,418918
cl_2026_ca11_u.s._securities_and_exchange_commis,post_cutoff_control,,cl_2026_ca11_u.s._securities_and_exchange_commis,,,,courtlistener,FLR0128,D,Continue the passage verbatim (FLR).,"Section 17(a) of the Securities Act, 15 U.S.C. § 77e(a), and Section 10(b) and Rule 10b-5 of the Exchange Act, 15 U.S.C. § 78j(b) and 17 C.F.R. § 240.10b-5; (b) Defendant Island Stock Transfer violated Sections 5(a), 5(c), 17(a)(1) and 17(a)(3) of the Securities Act, 15 U.S.C. §§ 77e(a), 77e(c),","Section 17(a) of the Securities Act, 15 U.S.C. § 77e(a), and Section 10(b) and Rule 10b-5 of the Exchange Act, 15 U.S.C. § 78j(b) and 17 C.F.R. § 240.10b-5; (b) Defendant Island Stock Transfer violated Sections 5(a), 5(c), 17(a)(1) and 17(a)(3) of the Securities Act, 15 U.S.C. §§ 77e(a), 77e(c),",50,"77q(a)(1), 77q(a)(3), and Section 10(b) and Rule 10b-5 of the Exchange Act, 15 U.S.C. § 78j(b) and 17 C.F","77q(a)(1), 77q(a)(3), and Section 10(b) and Rule 10b-5 of the Exchange Act, 15 U.S.C. § 78j(b) and 17 C.F",1,"in_document_repetition span, profile rank 361",0,0,0,FLR,361,-0.046502,313228,313338
cl_2026_ca11_u.s._securities_and_exchange_commis,post_cutoff_control,,cl_2026_ca11_u.s._securities_and_exchange_commis,,,,courtlistener,FLR0129,D,Continue the passage verbatim (FLR).,"§§ 240.10b-5, 240.15c2-11; and aided and abetted violations of Section 17(a) of the Securities Act, 15 U.S.C. § 77e(a), and Section 10(b) and Rule 10b-5 of the Exchange Act, 15 U.S.C. § 78j(b) and 17 C.F.R. § 240.10b-5; (b) Defendant Island Stock Transfer violated Sections 5(a), 5(c), 17(a)(1) and 17(a)(","§§ 240.10b-5, 240.15c2-11; and aided and abetted violations of Section 17(a) of the Securities Act, 15 U.S.C. § 77e(a), and Section 10(b) and Rule 10b-5 of the Exchange Act, 15 U.S.C. § 78j(b) and 17 C.F.R. § 240.10b-5; (b) Defendant Island Stock Transfer violated Sections 5(a), 5(c), 17(a)(1) and 17(a)(",50,"3) of the Securities Act, 15 U.S.C. §§ 77e(a), 77e(c), 77q(a)(1), 77q(a)(3), and Section 10(b) and Rule 10","3) of the Securities Act, 15 U.S.C. §§ 77e(a), 77e(c), 77q(a)(1), 77q(a)(3), and Section 10(b) and Rule 10",1,"in_document_repetition span, profile rank 370",0,0,0,FLR,370,-0.047506,313173,313284
cl_2024_ca2_peterson_v._bank_markazi,post_cutoff_control,,cl_2024_ca2_peterson_v._bank_markazi,,,,courtlistener,FLR0130,D,Continue the passage verbatim (FLR).,"subsection (b), in every case in which a person has obtained a judgment against a terrorist party on a claim based upon an act of terrorism, or for which a terrorist party is not immune under section 1605(a)(7) of title 28, United States Code, the blocked assets of that terrorist","subsection (b), in every case in which a person has obtained a judgment against a terrorist party on a claim based upon an act of terrorism, or for which a terrorist party is not immune under section 1605(a)(7) of title 28, United States Code, the blocked assets of that terrorist",50,party (including the blocked assets of any agency or instrumentality of that terrorist party) shall be subject to execution or attachment in aid of execution in order to satisfy such judgment to the extent of any compensatory damages for which,party (including the blocked assets of any agency or instrumentality of that terrorist party) shall be subject to execution or attachment in aid of execution in order to satisfy such judgment to the extent of any compensatory damages for which,1,"in_document_repetition span, profile rank 394",0,0,0,FLR,394,-0.052103,31378,31643
cl_2025_ca2_collins_v._ne._grocery_llc,post_cutoff_control,,cl_2025_ca2_collins_v._ne._grocery_llc,,,,courtlistener,FLR0131,D,Continue the passage verbatim (FLR).,"the district court that Plaintiffs here lack Article III standing because they did not allege that they suffered any financial loss affecting their individual retirement accounts arising from Defendants’ allegedly imprudent share class selection and failure to investigate the availability of alternative funds, or from Defendants’ alleged breach of fid","the district court that Plaintiffs here lack Article III standing because they did not allege that they suffered any financial loss affecting their individual retirement accounts arising from Defendants’ allegedly imprudent share class selection and failure to investigate the availability of alternative funds, or from Defendants’ alleged breach of fid",50,uciary duty in providing indirect compensation to the Plan’s recordkeeper. Plaintiffs had not directed their retirement contributions into the allegedly imprudently or disloyally managed investment options and thus did not allege any individual injury ar,uciary duty in providing indirect compensation to the Plan’s recordkeeper. Plaintiffs had not directed their retirement contributions into the allegedly imprudently or disloyally managed investment options and thus did not allege any individual injury ar,1,"in_document_repetition span, profile rank 395",0,0,0,FLR,395,-0.052326,6316,6575
cl_2025_ca2_collins_v._ne._grocery_llc,post_cutoff_control,,cl_2025_ca2_collins_v._ne._grocery_llc,,,,courtlistener,FLR0132,D,Continue the passage verbatim (FLR).,to establish that they have Article III standing to obtain monetary relief for alleged ERISA violations. We agree with the district court that Plaintiffs here lack Article III standing because they did not allege that they suffered any financial loss affecting their individual retirement accounts arising from Defendants’ allegedly im,to establish that they have Article III standing to obtain monetary relief for alleged ERISA violations. We agree with the district court that Plaintiffs here lack Article III standing because they did not allege that they suffered any financial loss affecting their individual retirement accounts arising from Defendants’ allegedly im,50,"prudent share class selection and failure to investigate the availability of alternative funds, or from Defendants’ alleged breach of fiduciary duty in providing indirect compensation to the Plan’s recordkeeper. Plaintiffs had not directed their retirement contrib","prudent share class selection and failure to investigate the availability of alternative funds, or from Defendants’ alleged breach of fiduciary duty in providing indirect compensation to the Plan’s recordkeeper. Plaintiffs had not directed their retirement contrib",1,"in_document_repetition span, profile rank 397",0,0,0,FLR,397,-0.052436,6179,6448
cl_2024_ca2_peterson_v._bank_markazi,post_cutoff_control,,cl_2024_ca2_peterson_v._bank_markazi,,,,courtlistener,FLR0133,D,Continue the passage verbatim (FLR).,"matter jurisdiction over the Plaintiffs’ claims against Bank Markazi, the Plaintiffs argue, Bank Markazi is subject to the so-called “ancillary jurisdiction” of the federal courts based on the proceedings in which they secured their judgments against Iran. Federal courts “may exercise ancillary jurisdiction ‘(1) to permit disposition by a single","matter jurisdiction over the Plaintiffs’ claims against Bank Markazi, the Plaintiffs argue, Bank Markazi is subject to the so-called “ancillary jurisdiction” of the federal courts based on the proceedings in which they secured their judgments against Iran. Federal courts “may exercise ancillary jurisdiction ‘(1) to permit disposition by a single",50,"court of claims that are, in varying respects and degrees, 24 Nos 15-690 -cv(L), 23-614(CON), 23-700(CON) Peterson v. Bank Markazi factually interdependent","court of claims that are, in varying respects and degrees, 24 Nos 15-690 -cv(L), 23-614(CON), 23-700(CON) Peterson v. Bank Markazi factually interdependent",1,"in_document_repetition span, profile rank 400",0,0,0,FLR,400,-0.052725,38993,39200
