dataset,model,case_id,qid,category
court,Claude Opus 4,cl_2025_ca2_natl_rifle_assn_of_am._v._vullo,Q08,unknown_bare
court,Claude Opus 4,cl_2025_ca2_natl_rifle_assn_of_am._v._vullo,Q09,unknown_bare
court,Claude Opus 4,cl_2025_ca2_natl_rifle_assn_of_am._v._vullo,Q10,unknown_bare
court,Claude Opus 4,cl_2025_ca2_natl_rifle_assn_of_am._v._vullo,Q11,unknown_bare
court,Claude Opus 4,cl_2025_ca2_natl_rifle_assn_of_am._v._vullo,Q12,attempt
court,Claude Opus 4,cl_2025_ca2_natl_rifle_assn_of_am._v._vullo,Q13,unknown_bare
court,Claude Opus 4,cl_2025_ca2_natl_rifle_assn_of_am._v._vullo,Q14,attempt
court,Claude Opus 4,cl_2025_ca2_natl_rifle_assn_of_am._v._vullo,Q16,attempt
court,Claude Opus 4,cl_2025_ca2_natl_rifle_assn_of_am._v._vullo,Q17,unknown_bare
court,Claude Opus 4,cl_2025_ca2_natl_rifle_assn_of_am._v._vullo,Q19,refusal_policy
court,Claude Opus 4,cl_2025_ca2_natl_rifle_assn_of_am._v._vullo,Q20,attempt
court,Claude Opus 4,cl_2025_ca2_natl_rifle_assn_of_am._v._vullo,Q21,unknown_explained
court,Claude Opus 4,cl_2025_ca2_natl_rifle_assn_of_am._v._vullo,Q22,unknown_bare
court,Claude Opus 4,cl_2025_ca2_natl_rifle_assn_of_am._v._vullo,Q23,unknown_bare
court,Claude Opus 4,cl_2025_ca2_natl_rifle_assn_of_am._v._vullo,Q24,unknown_bare
court,Claude Opus 4,cl_2025_ca2_united_states_v._phillips,Q01,unknown_bare
court,Claude Opus 4,cl_2025_ca2_united_states_v._phillips,Q02,unknown_bare
court,Claude Opus 4,cl_2025_ca2_united_states_v._phillips,Q03,unknown_bare
court,Claude Opus 4,cl_2025_ca2_united_states_v._phillips,Q04,unknown_bare
court,Claude Opus 4,cl_2025_ca2_united_states_v._phillips,Q07,unknown_bare
court,Claude Opus 4,cl_2025_ca2_united_states_v._phillips,Q08,unknown_bare
court,Claude Opus 4,cl_2025_ca2_united_states_v._phillips,Q09,unknown_bare
court,Claude Opus 4,cl_2025_ca2_united_states_v._phillips,Q10,unknown_bare
court,Claude Opus 4,cl_2025_ca2_united_states_v._phillips,Q11,unknown_bare
court,Claude Opus 4,cl_2025_ca2_united_states_v._phillips,Q12,unknown_bare
court,Claude Opus 4,cl_2025_ca2_united_states_v._phillips,Q13,unknown_bare
court,Claude Opus 4,cl_2025_ca2_united_states_v._phillips,Q14,unknown_bare
court,Claude Opus 4,cl_2025_ca2_united_states_v._phillips,Q16,unknown_bare
court,Claude Opus 4,cl_2025_ca2_united_states_v._phillips,Q17,unknown_bare
court,Claude Opus 4,cl_2025_ca2_united_states_v._phillips,Q19,unknown_bare
court,Claude Opus 4,cl_2025_ca2_united_states_v._phillips,Q20,unknown_bare
court,Claude Opus 4,cl_2025_ca2_united_states_v._phillips,Q21,unknown_bare
court,Claude Opus 4,cl_2025_ca2_united_states_v._phillips,Q22,unknown_bare
court,Claude Opus 4,cl_2025_ca2_united_states_v._phillips,Q23,unknown_bare
court,Claude Opus 4,cl_2025_ca2_united_states_v._phillips,Q24,unknown_bare
court,Claude Opus 4,cl_2025_ca3_nra_group_llc_v._nicole_durenleau,Q01,unknown_bare
court,Claude Opus 4,cl_2025_ca3_nra_group_llc_v._nicole_durenleau,Q02,unknown_bare
court,Claude Opus 4,cl_2025_ca3_nra_group_llc_v._nicole_durenleau,Q03,unknown_bare
court,Claude Opus 4,cl_2025_ca3_nra_group_llc_v._nicole_durenleau,Q04,unknown_bare
court,Claude Opus 4,cl_2025_ca3_nra_group_llc_v._nicole_durenleau,Q07,unknown_explained
court,Claude Opus 4,cl_2025_ca3_nra_group_llc_v._nicole_durenleau,Q08,unknown_bare
court,Claude Opus 4,cl_2025_ca3_nra_group_llc_v._nicole_durenleau,Q09,unknown_bare
court,Claude Opus 4,cl_2025_ca3_nra_group_llc_v._nicole_durenleau,Q10,unknown_bare
court,Claude Opus 4,cl_2025_ca3_nra_group_llc_v._nicole_durenleau,Q11,unknown_bare
court,Claude Opus 4,cl_2025_ca3_nra_group_llc_v._nicole_durenleau,Q12,unknown_bare
court,Claude Opus 4,cl_2025_ca3_nra_group_llc_v._nicole_durenleau,Q13,attempt
court,Claude Opus 4,cl_2025_ca3_nra_group_llc_v._nicole_durenleau,Q14,unknown_explained
court,Claude Opus 4,cl_2025_ca3_nra_group_llc_v._nicole_durenleau,Q16,unknown_bare
court,Claude Opus 4,cl_2025_ca3_nra_group_llc_v._nicole_durenleau,Q17,unknown_bare
court,Claude Opus 4,cl_2025_ca3_nra_group_llc_v._nicole_durenleau,Q19,unknown_bare
court,Claude Opus 4,cl_2025_ca3_nra_group_llc_v._nicole_durenleau,Q20,unknown_bare
court,Claude Opus 4,cl_2025_ca3_nra_group_llc_v._nicole_durenleau,Q21,unknown_bare
court,Claude Opus 4,cl_2025_ca3_nra_group_llc_v._nicole_durenleau,Q22,unknown_bare
court,Claude Opus 4,cl_2025_ca3_nra_group_llc_v._nicole_durenleau,Q23,unknown_bare
court,Claude Opus 4,cl_2025_ca3_nra_group_llc_v._nicole_durenleau,Q24,unknown_bare
court,Claude Opus 4,cl_2025_ca9_united_states_v._rice,Q01,unknown_bare
court,Claude Opus 4,cl_2025_ca9_united_states_v._rice,Q02,unknown_bare
court,Claude Opus 4,cl_2025_ca9_united_states_v._rice,Q03,unknown_bare
court,Claude Opus 4,cl_2025_ca9_united_states_v._rice,Q04,unknown_bare
court,Claude Opus 4,cl_2025_ca9_united_states_v._rice,Q07,unknown_bare
court,Claude Opus 4,cl_2025_ca9_united_states_v._rice,Q08,unknown_bare
court,Claude Opus 4,cl_2025_ca9_united_states_v._rice,Q09,unknown_bare
court,Claude Opus 4,cl_2025_ca9_united_states_v._rice,Q10,unknown_bare
court,Claude Opus 4,cl_2025_ca9_united_states_v._rice,Q11,unknown_bare
court,Claude Opus 4,cl_2025_ca9_united_states_v._rice,Q12,unknown_bare
court,Claude Opus 4,cl_2025_ca9_united_states_v._rice,Q13,unknown_bare
court,Claude Opus 4,cl_2025_ca9_united_states_v._rice,Q14,unknown_bare
court,Claude Opus 4,cl_2025_ca9_united_states_v._rice,Q16,unknown_bare
court,Claude Opus 4,cl_2025_ca9_united_states_v._rice,Q17,unknown_bare
court,Claude Opus 4,cl_2025_ca9_united_states_v._rice,Q19,unknown_bare
court,Claude Opus 4,cl_2025_ca9_united_states_v._rice,Q20,unknown_bare
court,Claude Opus 4,cl_2025_ca9_united_states_v._rice,Q21,unknown_bare
court,Claude Opus 4,cl_2025_ca9_united_states_v._rice,Q22,unknown_bare
court,Claude Opus 4,cl_2025_ca9_united_states_v._rice,Q23,unknown_bare
court,Claude Opus 4,cl_2025_ca9_united_states_v._rice,Q24,unknown_bare
court,Claude Opus 4,cl_2025_ca9_winston_anderson_v._intel_corporati,Q01,attempt
court,Claude Opus 4,cl_2025_ca9_winston_anderson_v._intel_corporati,Q02,unknown_bare
court,Claude Opus 4,cl_2025_ca9_winston_anderson_v._intel_corporati,Q03,attempt
court,Claude Opus 4,cl_2025_ca9_winston_anderson_v._intel_corporati,Q04,unknown_bare
court,Claude Opus 4,cl_2025_ca9_winston_anderson_v._intel_corporati,Q07,unknown_bare
court,Claude Opus 4,cl_2025_ca9_winston_anderson_v._intel_corporati,Q08,unknown_bare
court,Claude Opus 4,cl_2025_ca9_winston_anderson_v._intel_corporati,Q09,unknown_bare
court,Claude Opus 4,cl_2025_ca9_winston_anderson_v._intel_corporati,Q10,unknown_bare
court,Claude Opus 4,cl_2025_ca9_winston_anderson_v._intel_corporati,Q11,unknown_bare
court,Claude Opus 4,cl_2025_ca9_winston_anderson_v._intel_corporati,Q12,unknown_bare
court,Claude Opus 4,cl_2025_ca9_winston_anderson_v._intel_corporati,Q13,unknown_bare
court,Claude Opus 4,cl_2025_ca9_winston_anderson_v._intel_corporati,Q14,unknown_bare
court,Claude Opus 4,cl_2025_ca9_winston_anderson_v._intel_corporati,Q16,unknown_bare
court,Claude Opus 4,cl_2025_ca9_winston_anderson_v._intel_corporati,Q17,unknown_bare
court,Claude Opus 4,cl_2025_ca9_winston_anderson_v._intel_corporati,Q19,unknown_bare
court,Claude Opus 4,cl_2025_ca9_winston_anderson_v._intel_corporati,Q20,unknown_bare
court,Claude Opus 4,cl_2025_ca9_winston_anderson_v._intel_corporati,Q21,unknown_bare
court,Claude Opus 4,cl_2025_ca9_winston_anderson_v._intel_corporati,Q22,unknown_bare
court,Claude Opus 4,cl_2025_ca9_winston_anderson_v._intel_corporati,Q23,unknown_bare
court,Claude Opus 4,cl_2025_ca9_winston_anderson_v._intel_corporati,Q24,unknown_bare
court,Claude Opus 4,cl_2025_cadc_robert_goodrich_v._bank_of_america_,Q01,unknown_bare
court,Claude Opus 4,cl_2025_cadc_robert_goodrich_v._bank_of_america_,Q02,unknown_bare
court,Claude Opus 4,cl_2025_cadc_robert_goodrich_v._bank_of_america_,Q03,unknown_bare
court,Claude Opus 4,cl_2025_cadc_robert_goodrich_v._bank_of_america_,Q04,unknown_bare
court,Claude Opus 4,cl_2025_cadc_robert_goodrich_v._bank_of_america_,Q07,unknown_bare
court,Claude Opus 4,cl_2025_cadc_robert_goodrich_v._bank_of_america_,Q08,unknown_bare
court,Claude Opus 4,cl_2025_cadc_robert_goodrich_v._bank_of_america_,Q09,unknown_bare
court,Claude Opus 4,cl_2025_cadc_robert_goodrich_v._bank_of_america_,Q10,unknown_bare
court,Claude Opus 4,cl_2025_cadc_robert_goodrich_v._bank_of_america_,Q11,unknown_bare
court,Claude Opus 4,cl_2025_cadc_robert_goodrich_v._bank_of_america_,Q12,unknown_bare
court,Claude Opus 4,cl_2025_cadc_robert_goodrich_v._bank_of_america_,Q13,unknown_bare
court,Claude Opus 4,cl_2025_cadc_robert_goodrich_v._bank_of_america_,Q16,unknown_bare
court,Claude Opus 4,cl_2025_cadc_robert_goodrich_v._bank_of_america_,Q17,unknown_bare
court,Claude Opus 4,cl_2025_cadc_robert_goodrich_v._bank_of_america_,Q19,unknown_bare
court,Claude Opus 4,cl_2025_cadc_robert_goodrich_v._bank_of_america_,Q21,unknown_bare
court,Claude Opus 4,cl_2025_cadc_robert_goodrich_v._bank_of_america_,Q22,unknown_bare
court,Claude Opus 4,cl_2025_cadc_robert_goodrich_v._bank_of_america_,Q23,unknown_bare
court,Claude Opus 4,cl_2025_cadc_robert_goodrich_v._bank_of_america_,Q24,unknown_bare
court,Claude Opus 4,cl_2025_scotus_cunningham_v._cornell_univ.,Q01,unknown_bare
court,Claude Opus 4,cl_2025_scotus_cunningham_v._cornell_univ.,Q02,unknown_bare
court,Claude Opus 4,cl_2025_scotus_cunningham_v._cornell_univ.,Q03,unknown_bare
court,Claude Opus 4,cl_2025_scotus_cunningham_v._cornell_univ.,Q04,unknown_bare
court,Claude Opus 4,cl_2025_scotus_cunningham_v._cornell_univ.,Q07,unknown_bare
court,Claude Opus 4,cl_2025_scotus_cunningham_v._cornell_univ.,Q08,unknown_bare
court,Claude Opus 4,cl_2025_scotus_cunningham_v._cornell_univ.,Q09,unknown_bare
court,Claude Opus 4,cl_2025_scotus_cunningham_v._cornell_univ.,Q10,unknown_bare
court,Claude Opus 4,cl_2025_scotus_cunningham_v._cornell_univ.,Q11,unknown_bare
court,Claude Opus 4,cl_2025_scotus_cunningham_v._cornell_univ.,Q12,unknown_bare
court,Claude Opus 4,cl_2025_scotus_cunningham_v._cornell_univ.,Q13,unknown_bare
court,Claude Opus 4,cl_2025_scotus_cunningham_v._cornell_univ.,Q16,unknown_bare
court,Claude Opus 4,cl_2025_scotus_cunningham_v._cornell_univ.,Q17,unknown_bare
court,Claude Opus 4,cl_2025_scotus_cunningham_v._cornell_univ.,Q19,unknown_bare
court,Claude Opus 4,cl_2025_scotus_cunningham_v._cornell_univ.,Q20,unknown_bare
court,Claude Opus 4,cl_2025_scotus_cunningham_v._cornell_univ.,Q21,unknown_bare
court,Claude Opus 4,cl_2025_scotus_cunningham_v._cornell_univ.,Q22,unknown_bare
court,Claude Opus 4,cl_2025_scotus_cunningham_v._cornell_univ.,Q23,unknown_bare
court,Claude Opus 4,cl_2025_scotus_cunningham_v._cornell_univ.,Q24,unknown_bare
court,Claude Opus 4,cl_2026_ariz_doe_v_the_corporation,Q01,unknown_bare
court,Claude Opus 4,cl_2026_ariz_doe_v_the_corporation,Q02,unknown_bare
court,Claude Opus 4,cl_2026_ariz_doe_v_the_corporation,Q03,unknown_bare
court,Claude Opus 4,cl_2026_ariz_doe_v_the_corporation,Q04,unknown_bare
court,Claude Opus 4,cl_2026_ariz_doe_v_the_corporation,Q07,unknown_bare
court,Claude Opus 4,cl_2026_ariz_doe_v_the_corporation,Q08,unknown_bare
court,Claude Opus 4,cl_2026_ariz_doe_v_the_corporation,Q09,unknown_bare
court,Claude Opus 4,cl_2026_ariz_doe_v_the_corporation,Q10,unknown_bare
court,Claude Opus 4,cl_2026_ariz_doe_v_the_corporation,Q11,unknown_bare
court,Claude Opus 4,cl_2026_ariz_doe_v_the_corporation,Q12,unknown_bare
court,Claude Opus 4,cl_2026_ariz_doe_v_the_corporation,Q13,unknown_bare
court,Claude Opus 4,cl_2026_ariz_doe_v_the_corporation,Q14,unknown_bare
court,Claude Opus 4,cl_2026_ariz_doe_v_the_corporation,Q16,unknown_bare
court,Claude Opus 4,cl_2026_ariz_doe_v_the_corporation,Q17,unknown_bare
court,Claude Opus 4,cl_2026_ariz_doe_v_the_corporation,Q19,unknown_bare
court,Claude Opus 4,cl_2026_ariz_doe_v_the_corporation,Q20,unknown_bare
court,Claude Opus 4,cl_2026_ariz_doe_v_the_corporation,Q21,unknown_bare
court,Claude Opus 4,cl_2026_ariz_doe_v_the_corporation,Q22,unknown_bare
court,Claude Opus 4,cl_2026_ariz_doe_v_the_corporation,Q23,unknown_bare
court,Claude Opus 4,cl_2026_ariz_doe_v_the_corporation,Q24,unknown_bare
court,Claude Opus 4,cl_2026_ca10_scottsdale_capital_advisors_v_ussec,Q01,unknown_bare
court,Claude Opus 4,cl_2026_ca10_scottsdale_capital_advisors_v_ussec,Q02,unknown_bare
court,Claude Opus 4,cl_2026_ca10_scottsdale_capital_advisors_v_ussec,Q03,unknown_explained
court,Claude Opus 4,cl_2026_ca10_scottsdale_capital_advisors_v_ussec,Q04,unknown_bare
court,Claude Opus 4,cl_2026_ca10_scottsdale_capital_advisors_v_ussec,Q07,unknown_bare
court,Claude Opus 4,cl_2026_ca10_scottsdale_capital_advisors_v_ussec,Q08,unknown_bare
court,Claude Opus 4,cl_2026_ca10_scottsdale_capital_advisors_v_ussec,Q09,unknown_bare
court,Claude Opus 4,cl_2026_ca10_scottsdale_capital_advisors_v_ussec,Q10,unknown_bare
court,Claude Opus 4,cl_2026_ca10_scottsdale_capital_advisors_v_ussec,Q11,unknown_bare
court,Claude Opus 4,cl_2026_ca10_scottsdale_capital_advisors_v_ussec,Q12,unknown_bare
court,Claude Opus 4,cl_2026_ca10_scottsdale_capital_advisors_v_ussec,Q13,unknown_bare
court,Claude Opus 4,cl_2026_ca10_scottsdale_capital_advisors_v_ussec,Q16,unknown_bare
court,Claude Opus 4,cl_2026_ca10_scottsdale_capital_advisors_v_ussec,Q17,unknown_bare
court,Claude Opus 4,cl_2026_ca10_scottsdale_capital_advisors_v_ussec,Q19,unknown_bare
court,Claude Opus 4,cl_2026_ca10_scottsdale_capital_advisors_v_ussec,Q20,unknown_bare
court,Claude Opus 4,cl_2026_ca10_scottsdale_capital_advisors_v_ussec,Q21,unknown_bare
court,Claude Opus 4,cl_2026_ca10_scottsdale_capital_advisors_v_ussec,Q22,unknown_bare
court,Claude Opus 4,cl_2026_ca10_scottsdale_capital_advisors_v_ussec,Q23,unknown_bare
court,Claude Opus 4,cl_2026_ca10_scottsdale_capital_advisors_v_ussec,Q24,unknown_bare
court,Claude Opus 4,cl_2026_ca11_luis_manuel_rodriguez_v_imperial_brands_plc,Q01,unknown_bare
court,Claude Opus 4,cl_2026_ca11_luis_manuel_rodriguez_v_imperial_brands_plc,Q02,unknown_bare
court,Claude Opus 4,cl_2026_ca11_luis_manuel_rodriguez_v_imperial_brands_plc,Q03,unknown_bare
court,Claude Opus 4,cl_2026_ca11_luis_manuel_rodriguez_v_imperial_brands_plc,Q04,unknown_bare
court,Claude Opus 4,cl_2026_ca11_luis_manuel_rodriguez_v_imperial_brands_plc,Q07,unknown_bare
court,Claude Opus 4,cl_2026_ca11_luis_manuel_rodriguez_v_imperial_brands_plc,Q08,unknown_bare
court,Claude Opus 4,cl_2026_ca11_luis_manuel_rodriguez_v_imperial_brands_plc,Q09,unknown_bare
court,Claude Opus 4,cl_2026_ca11_luis_manuel_rodriguez_v_imperial_brands_plc,Q10,unknown_bare
court,Claude Opus 4,cl_2026_ca11_luis_manuel_rodriguez_v_imperial_brands_plc,Q11,unknown_bare
court,Claude Opus 4,cl_2026_ca11_luis_manuel_rodriguez_v_imperial_brands_plc,Q12,unknown_bare
court,Claude Opus 4,cl_2026_ca11_luis_manuel_rodriguez_v_imperial_brands_plc,Q13,unknown_bare
court,Claude Opus 4,cl_2026_ca11_luis_manuel_rodriguez_v_imperial_brands_plc,Q19,unknown_bare
court,Claude Opus 4,cl_2026_ca11_luis_manuel_rodriguez_v_imperial_brands_plc,Q20,unknown_bare
court,Claude Opus 4,cl_2026_ca11_luis_manuel_rodriguez_v_imperial_brands_plc,Q21,unknown_bare
court,Claude Opus 4,cl_2026_ca11_luis_manuel_rodriguez_v_imperial_brands_plc,Q22,unknown_bare
court,Claude Opus 4,cl_2026_ca11_luis_manuel_rodriguez_v_imperial_brands_plc,Q23,unknown_bare
court,Claude Opus 4,cl_2026_ca11_luis_manuel_rodriguez_v_imperial_brands_plc,Q24,unknown_bare
court,Claude Opus 4,cl_2026_ca11_u.s._securities_and_exchange_commis,Q01,attempt
court,Claude Opus 4,cl_2026_ca11_u.s._securities_and_exchange_commis,Q02,unknown_bare
court,Claude Opus 4,cl_2026_ca11_u.s._securities_and_exchange_commis,Q03,attempt
court,Claude Opus 4,cl_2026_ca11_u.s._securities_and_exchange_commis,Q04,unknown_bare
court,Claude Opus 4,cl_2026_ca11_u.s._securities_and_exchange_commis,Q07,unknown_bare
court,Claude Opus 4,cl_2026_ca11_u.s._securities_and_exchange_commis,Q08,unknown_bare
court,Claude Opus 4,cl_2026_ca11_u.s._securities_and_exchange_commis,Q09,unknown_bare
court,Claude Opus 4,cl_2026_ca11_u.s._securities_and_exchange_commis,Q10,unknown_bare
court,Claude Opus 4,cl_2026_ca11_u.s._securities_and_exchange_commis,Q11,unknown_bare
court,Claude Opus 4,cl_2026_ca11_u.s._securities_and_exchange_commis,Q12,unknown_bare
court,Claude Opus 4,cl_2026_ca11_u.s._securities_and_exchange_commis,Q13,unknown_bare
court,Claude Opus 4,cl_2026_ca11_u.s._securities_and_exchange_commis,Q14,unknown_bare
court,Claude Opus 4,cl_2026_ca11_u.s._securities_and_exchange_commis,Q16,unknown_bare
court,Claude Opus 4,cl_2026_ca11_u.s._securities_and_exchange_commis,Q17,unknown_bare
court,Claude Opus 4,cl_2026_ca11_u.s._securities_and_exchange_commis,Q19,attempt
court,Claude Opus 4,cl_2026_ca11_u.s._securities_and_exchange_commis,Q20,attempt
court,Claude Opus 4,cl_2026_ca11_u.s._securities_and_exchange_commis,Q21,unknown_bare
court,Claude Opus 4,cl_2026_ca11_u.s._securities_and_exchange_commis,Q22,unknown_bare
court,Claude Opus 4,cl_2026_ca11_u.s._securities_and_exchange_commis,Q23,unknown_bare
court,Claude Opus 4,cl_2026_ca11_u.s._securities_and_exchange_commis,Q24,unknown_bare
court,Claude Opus 4,cl_2026_ca2_hayden_v_koons,Q01,unknown_bare
court,Claude Opus 4,cl_2026_ca2_hayden_v_koons,Q02,unknown_bare
court,Claude Opus 4,cl_2026_ca2_hayden_v_koons,Q03,unknown_bare
court,Claude Opus 4,cl_2026_ca2_hayden_v_koons,Q04,unknown_bare
court,Claude Opus 4,cl_2026_ca2_hayden_v_koons,Q07,unknown_bare
court,Claude Opus 4,cl_2026_ca2_hayden_v_koons,Q08,unknown_bare
court,Claude Opus 4,cl_2026_ca2_hayden_v_koons,Q09,unknown_bare
court,Claude Opus 4,cl_2026_ca2_hayden_v_koons,Q10,unknown_bare
court,Claude Opus 4,cl_2026_ca2_hayden_v_koons,Q11,unknown_bare
court,Claude Opus 4,cl_2026_ca2_hayden_v_koons,Q12,unknown_bare
court,Claude Opus 4,cl_2026_ca2_hayden_v_koons,Q13,unknown_bare
court,Claude Opus 4,cl_2026_ca2_hayden_v_koons,Q16,unknown_bare
court,Claude Opus 4,cl_2026_ca2_hayden_v_koons,Q17,unknown_bare
court,Claude Opus 4,cl_2026_ca2_hayden_v_koons,Q19,unknown_bare
court,Claude Opus 4,cl_2026_ca2_hayden_v_koons,Q20,unknown_bare
court,Claude Opus 4,cl_2026_ca2_hayden_v_koons,Q21,unknown_bare
court,Claude Opus 4,cl_2026_ca2_hayden_v_koons,Q22,unknown_bare
court,Claude Opus 4,cl_2026_ca2_hayden_v_koons,Q23,unknown_bare
court,Claude Opus 4,cl_2026_ca2_hayden_v_koons,Q24,unknown_bare
court,Claude Opus 4,cl_2026_ca2_united_states_v_greebel,Q01,unknown_bare
court,Claude Opus 4,cl_2026_ca2_united_states_v_greebel,Q02,unknown_bare
court,Claude Opus 4,cl_2026_ca2_united_states_v_greebel,Q03,attempt
court,Claude Opus 4,cl_2026_ca2_united_states_v_greebel,Q04,unknown_bare
court,Claude Opus 4,cl_2026_ca2_united_states_v_greebel,Q07,unknown_bare
court,Claude Opus 4,cl_2026_ca2_united_states_v_greebel,Q08,unknown_bare
court,Claude Opus 4,cl_2026_ca2_united_states_v_greebel,Q09,unknown_bare
court,Claude Opus 4,cl_2026_ca2_united_states_v_greebel,Q10,unknown_bare
court,Claude Opus 4,cl_2026_ca2_united_states_v_greebel,Q11,unknown_bare
court,Claude Opus 4,cl_2026_ca2_united_states_v_greebel,Q12,unknown_bare
court,Claude Opus 4,cl_2026_ca2_united_states_v_greebel,Q13,unknown_bare
court,Claude Opus 4,cl_2026_ca2_united_states_v_greebel,Q16,unknown_bare
court,Claude Opus 4,cl_2026_ca2_united_states_v_greebel,Q17,unknown_bare
court,Claude Opus 4,cl_2026_ca2_united_states_v_greebel,Q19,unknown_bare
court,Claude Opus 4,cl_2026_ca2_united_states_v_greebel,Q20,unknown_bare
court,Claude Opus 4,cl_2026_ca2_united_states_v_greebel,Q21,unknown_bare
court,Claude Opus 4,cl_2026_ca2_united_states_v_greebel,Q22,unknown_bare
court,Claude Opus 4,cl_2026_ca2_united_states_v_greebel,Q23,unknown_bare
court,Claude Opus 4,cl_2026_ca2_united_states_v_greebel,Q24,unknown_bare
court,Claude Opus 4,cl_2026_ca3_in_re_avandia_marketing_v,Q01,unknown_bare
court,Claude Opus 4,cl_2026_ca3_in_re_avandia_marketing_v,Q02,unknown_bare
court,Claude Opus 4,cl_2026_ca3_in_re_avandia_marketing_v,Q03,unknown_bare
court,Claude Opus 4,cl_2026_ca3_in_re_avandia_marketing_v,Q04,unknown_bare
court,Claude Opus 4,cl_2026_ca3_in_re_avandia_marketing_v,Q07,unknown_bare
court,Claude Opus 4,cl_2026_ca3_in_re_avandia_marketing_v,Q08,unknown_bare
court,Claude Opus 4,cl_2026_ca3_in_re_avandia_marketing_v,Q09,unknown_bare
court,Claude Opus 4,cl_2026_ca3_in_re_avandia_marketing_v,Q10,unknown_bare
court,Claude Opus 4,cl_2026_ca3_in_re_avandia_marketing_v,Q11,unknown_bare
court,Claude Opus 4,cl_2026_ca3_in_re_avandia_marketing_v,Q12,unknown_bare
court,Claude Opus 4,cl_2026_ca3_in_re_avandia_marketing_v,Q13,unknown_bare
court,Claude Opus 4,cl_2026_ca3_in_re_avandia_marketing_v,Q14,unknown_bare
court,Claude Opus 4,cl_2026_ca3_in_re_avandia_marketing_v,Q16,unknown_bare
court,Claude Opus 4,cl_2026_ca3_in_re_avandia_marketing_v,Q17,unknown_bare
court,Claude Opus 4,cl_2026_ca3_in_re_avandia_marketing_v,Q19,unknown_bare
