case_id,qid,work,arm,date_filed,jurisdiction,model,condition,trunc_n,n_prefix_tokens,n_suffix_tokens,logp_sum,logp_per_token,p_geomean,min_token_logprob,n_tokens_below_1e3,first_break_index,align_warning
cl_2020_ca2_abm_indus._groups_llc_v._intl_union,Q19,cl_2020_ca2_abm_indus._groups_llc_v._intl_union,pre_cutoff,2020-07-29,federal,meta-llama/Llama-3.1-8B-Instruct,raw,10,8,10,-37.419279,-3.741928,0.02370835,-12.38555,2,8,
cl_2020_ca2_abm_indus._groups_llc_v._intl_union,Q19,cl_2020_ca2_abm_indus._groups_llc_v._intl_union,pre_cutoff,2020-07-29,federal,meta-llama/Llama-3.1-8B-Instruct,raw,25,8,25,-71.111106,-2.844444,0.05816659,-12.38555,2,8,
cl_2020_ca2_abm_indus._groups_llc_v._intl_union,Q19,cl_2020_ca2_abm_indus._groups_llc_v._intl_union,pre_cutoff,2020-07-29,federal,meta-llama/Llama-3.1-8B-Instruct,raw,50,8,33,-88.117338,-2.670222,0.06923683,-12.38555,3,8,
cl_2020_ca2_abm_indus._groups_llc_v._intl_union,Q19,cl_2020_ca2_abm_indus._groups_llc_v._intl_union,pre_cutoff,2020-07-29,federal,meta-llama/Llama-3.1-8B-Instruct,raw,full,8,33,-88.117338,-2.670222,0.06923683,-12.38555,3,8,
cl_2020_ca2_gonnella_v._securities_and_exchange,Q10,cl_2020_ca2_gonnella_v._securities_and_exchange,pre_cutoff,2020-04-02,federal,meta-llama/Llama-3.1-8B-Instruct,raw,10,9,10,-29.357069,-2.935707,0.05309318,-5.798511,0,4,
cl_2020_ca2_gonnella_v._securities_and_exchange,Q10,cl_2020_ca2_gonnella_v._securities_and_exchange,pre_cutoff,2020-04-02,federal,meta-llama/Llama-3.1-8B-Instruct,raw,25,9,25,-81.147524,-3.245901,0.03893347,-10.545243,2,12,
cl_2020_ca2_gonnella_v._securities_and_exchange,Q10,cl_2020_ca2_gonnella_v._securities_and_exchange,pre_cutoff,2020-04-02,federal,meta-llama/Llama-3.1-8B-Instruct,raw,50,9,32,-91.602928,-2.862591,0.05712054,-10.545243,2,12,
cl_2020_ca2_gonnella_v._securities_and_exchange,Q10,cl_2020_ca2_gonnella_v._securities_and_exchange,pre_cutoff,2020-04-02,federal,meta-llama/Llama-3.1-8B-Instruct,raw,full,9,32,-91.602928,-2.862591,0.05712054,-10.545243,2,12,
cl_2020_ca2_xy_planning_network_llc_v._sec,Q21,cl_2020_ca2_xy_planning_network_llc_v._sec,pre_cutoff,2020-06-26,federal,meta-llama/Llama-3.1-8B-Instruct,raw,10,9,10,-38.858905,-3.88589,0.02052954,-15.914386,1,7,
cl_2020_ca2_xy_planning_network_llc_v._sec,Q21,cl_2020_ca2_xy_planning_network_llc_v._sec,pre_cutoff,2020-06-26,federal,meta-llama/Llama-3.1-8B-Instruct,raw,25,9,25,-77.99246,-3.119698,0.04417049,-15.914386,2,7,
cl_2020_ca2_xy_planning_network_llc_v._sec,Q21,cl_2020_ca2_xy_planning_network_llc_v._sec,pre_cutoff,2020-06-26,federal,meta-llama/Llama-3.1-8B-Instruct,raw,50,9,32,-94.195866,-2.943621,0.05267466,-15.914386,4,7,
cl_2020_ca2_xy_planning_network_llc_v._sec,Q21,cl_2020_ca2_xy_planning_network_llc_v._sec,pre_cutoff,2020-06-26,federal,meta-llama/Llama-3.1-8B-Instruct,raw,full,9,32,-94.195866,-2.943621,0.05267466,-15.914386,4,7,
cl_2020_ca6_nancy_goodman_v._j.p._morgan_invest,Q09,cl_2020_ca6_nancy_goodman_v._j.p._morgan_invest,pre_cutoff,2020-03-30,federal,meta-llama/Llama-3.1-8B-Instruct,raw,10,9,10,-23.312201,-2.33122,0.09717711,-9.244746,1,0,
cl_2020_ca6_nancy_goodman_v._j.p._morgan_invest,Q09,cl_2020_ca6_nancy_goodman_v._j.p._morgan_invest,pre_cutoff,2020-03-30,federal,meta-llama/Llama-3.1-8B-Instruct,raw,25,9,25,-98.570955,-3.942838,0.0193931,-11.519547,7,11,
cl_2020_ca6_nancy_goodman_v._j.p._morgan_invest,Q09,cl_2020_ca6_nancy_goodman_v._j.p._morgan_invest,pre_cutoff,2020-03-30,federal,meta-llama/Llama-3.1-8B-Instruct,raw,50,9,32,-122.681355,-3.833792,0.02162744,-11.519547,8,11,
cl_2020_ca6_nancy_goodman_v._j.p._morgan_invest,Q09,cl_2020_ca6_nancy_goodman_v._j.p._morgan_invest,pre_cutoff,2020-03-30,federal,meta-llama/Llama-3.1-8B-Instruct,raw,full,9,32,-122.681355,-3.833792,0.02162744,-11.519547,8,11,
cl_2020_ca9_tamara_moore_v._mars_petcare_us_inc,Q22,cl_2020_ca9_tamara_moore_v._mars_petcare_us_inc,pre_cutoff,2020-07-28,federal,meta-llama/Llama-3.1-8B-Instruct,raw,10,14,10,-39.451698,-3.94517,0.01934793,-9.606245,2,6,
cl_2020_ca9_tamara_moore_v._mars_petcare_us_inc,Q22,cl_2020_ca9_tamara_moore_v._mars_petcare_us_inc,pre_cutoff,2020-07-28,federal,meta-llama/Llama-3.1-8B-Instruct,raw,25,14,25,-104.135031,-4.165401,0.01552348,-13.328069,4,13,
cl_2020_ca9_tamara_moore_v._mars_petcare_us_inc,Q22,cl_2020_ca9_tamara_moore_v._mars_petcare_us_inc,pre_cutoff,2020-07-28,federal,meta-llama/Llama-3.1-8B-Instruct,raw,50,14,27,-108.741351,-4.027457,0.01781958,-13.328069,4,13,
cl_2020_ca9_tamara_moore_v._mars_petcare_us_inc,Q22,cl_2020_ca9_tamara_moore_v._mars_petcare_us_inc,pre_cutoff,2020-07-28,federal,meta-llama/Llama-3.1-8B-Instruct,raw,full,14,27,-108.741351,-4.027457,0.01781958,-13.328069,4,13,
cl_2020_dcd_pca_integrity_associates_llp_v._nco,Q11,cl_2020_dcd_pca_integrity_associates_llp_v._nco,pre_cutoff,2020-02-11,federal,meta-llama/Llama-3.1-8B-Instruct,raw,10,30,10,-39.237918,-3.923792,0.019766,-13.308404,3,9,
cl_2020_dcd_pca_integrity_associates_llp_v._nco,Q11,cl_2020_dcd_pca_integrity_associates_llp_v._nco,pre_cutoff,2020-02-11,federal,meta-llama/Llama-3.1-8B-Instruct,raw,25,30,11,-43.237596,-3.930691,0.01963011,-13.308404,3,9,
cl_2020_dcd_pca_integrity_associates_llp_v._nco,Q11,cl_2020_dcd_pca_integrity_associates_llp_v._nco,pre_cutoff,2020-02-11,federal,meta-llama/Llama-3.1-8B-Instruct,raw,50,30,11,-43.237596,-3.930691,0.01963011,-13.308404,3,9,
cl_2020_dcd_pca_integrity_associates_llp_v._nco,Q11,cl_2020_dcd_pca_integrity_associates_llp_v._nco,pre_cutoff,2020-02-11,federal,meta-llama/Llama-3.1-8B-Instruct,raw,full,30,11,-43.237596,-3.930691,0.01963011,-13.308404,3,9,
cl_2021_ca2_in_re_tribune_co._fraudulent_conv._,Q19,cl_2021_ca2_in_re_tribune_co._fraudulent_conv._,pre_cutoff,2021-08-20,federal,meta-llama/Llama-3.1-8B-Instruct,raw,10,9,10,-35.512973,-3.551297,0.0286874,-7.691393,2,1,
cl_2021_ca2_in_re_tribune_co._fraudulent_conv._,Q19,cl_2021_ca2_in_re_tribune_co._fraudulent_conv._,pre_cutoff,2021-08-20,federal,meta-llama/Llama-3.1-8B-Instruct,raw,25,9,25,-77.897723,-3.115909,0.04433819,-9.664699,4,16,
cl_2021_ca2_in_re_tribune_co._fraudulent_conv._,Q19,cl_2021_ca2_in_re_tribune_co._fraudulent_conv._,pre_cutoff,2021-08-20,federal,meta-llama/Llama-3.1-8B-Instruct,raw,50,9,32,-89.434367,-2.794824,0.06112563,-9.664699,4,16,
cl_2021_ca2_in_re_tribune_co._fraudulent_conv._,Q19,cl_2021_ca2_in_re_tribune_co._fraudulent_conv._,pre_cutoff,2021-08-20,federal,meta-llama/Llama-3.1-8B-Instruct,raw,full,9,32,-89.434367,-2.794824,0.06112563,-9.664699,4,16,
cl_2021_ca2_people_of_the_state_of_new_york_v._,Q22,cl_2021_ca2_people_of_the_state_of_new_york_v._,pre_cutoff,2021-03-10,federal,meta-llama/Llama-3.1-8B-Instruct,raw,10,19,10,-27.198385,-2.719838,0.06588539,-9.438943,1,9,
cl_2021_ca2_people_of_the_state_of_new_york_v._,Q22,cl_2021_ca2_people_of_the_state_of_new_york_v._,pre_cutoff,2021-03-10,federal,meta-llama/Llama-3.1-8B-Instruct,raw,25,19,22,-65.735149,-2.987961,0.05039006,-9.438943,2,9,
cl_2021_ca2_people_of_the_state_of_new_york_v._,Q22,cl_2021_ca2_people_of_the_state_of_new_york_v._,pre_cutoff,2021-03-10,federal,meta-llama/Llama-3.1-8B-Instruct,raw,50,19,22,-65.735149,-2.987961,0.05039006,-9.438943,2,9,
cl_2021_ca2_people_of_the_state_of_new_york_v._,Q22,cl_2021_ca2_people_of_the_state_of_new_york_v._,pre_cutoff,2021-03-10,federal,meta-llama/Llama-3.1-8B-Instruct,raw,full,19,22,-65.735149,-2.987961,0.05039006,-9.438943,2,9,
cl_2021_ca2_set_capital_llc_v._credit_suisse_gr,Q09,cl_2021_ca2_set_capital_llc_v._credit_suisse_gr,pre_cutoff,2021-04-27,federal,meta-llama/Llama-3.1-8B-Instruct,raw,10,15,10,-29.102531,-2.910253,0.05446195,-9.608461,2,3,
cl_2021_ca2_set_capital_llc_v._credit_suisse_gr,Q09,cl_2021_ca2_set_capital_llc_v._credit_suisse_gr,pre_cutoff,2021-04-27,federal,meta-llama/Llama-3.1-8B-Instruct,raw,25,15,25,-71.268068,-2.850723,0.05780253,-13.316547,4,12,
cl_2021_ca2_set_capital_llc_v._credit_suisse_gr,Q09,cl_2021_ca2_set_capital_llc_v._credit_suisse_gr,pre_cutoff,2021-04-27,federal,meta-llama/Llama-3.1-8B-Instruct,raw,50,15,26,-72.524026,-2.789386,0.06145896,-13.316547,4,12,
cl_2021_ca2_set_capital_llc_v._credit_suisse_gr,Q09,cl_2021_ca2_set_capital_llc_v._credit_suisse_gr,pre_cutoff,2021-04-27,federal,meta-llama/Llama-3.1-8B-Instruct,raw,full,15,26,-72.524026,-2.789386,0.06145896,-13.316547,4,12,
cl_2022_ca2_exxon_mobil_v._healey,Q13,cl_2022_ca2_exxon_mobil_v._healey,pre_cutoff,2022-03-15,federal,meta-llama/Llama-3.1-8B-Instruct,raw,10,7,10,-46.702039,-4.670204,0.00937036,-8.533781,3,3,
cl_2022_ca2_exxon_mobil_v._healey,Q13,cl_2022_ca2_exxon_mobil_v._healey,pre_cutoff,2022-03-15,federal,meta-llama/Llama-3.1-8B-Instruct,raw,25,7,25,-103.818141,-4.152726,0.01572151,-13.441162,6,20,
cl_2022_ca2_exxon_mobil_v._healey,Q13,cl_2022_ca2_exxon_mobil_v._healey,pre_cutoff,2022-03-15,federal,meta-llama/Llama-3.1-8B-Instruct,raw,50,7,34,-118.646924,-3.489615,0.0305126,-13.441162,6,20,
cl_2022_ca2_exxon_mobil_v._healey,Q13,cl_2022_ca2_exxon_mobil_v._healey,pre_cutoff,2022-03-15,federal,meta-llama/Llama-3.1-8B-Instruct,raw,full,7,34,-118.646924,-3.489615,0.0305126,-13.441162,6,20,
cl_2022_ca2_united_states_v._blaszczak,Q19,cl_2022_ca2_united_states_v._blaszczak,pre_cutoff,2022-12-27,federal,meta-llama/Llama-3.1-8B-Instruct,raw,10,12,10,-34.793824,-3.479382,0.03082644,-9.303858,2,0,
cl_2022_ca2_united_states_v._blaszczak,Q19,cl_2022_ca2_united_states_v._blaszczak,pre_cutoff,2022-12-27,federal,meta-llama/Llama-3.1-8B-Instruct,raw,25,12,25,-89.708777,-3.588351,0.02764388,-11.640244,4,13,
cl_2022_ca2_united_states_v._blaszczak,Q19,cl_2022_ca2_united_states_v._blaszczak,pre_cutoff,2022-12-27,federal,meta-llama/Llama-3.1-8B-Instruct,raw,50,12,29,-106.744149,-3.680833,0.02520198,-12.826849,5,26,
cl_2022_ca2_united_states_v._blaszczak,Q19,cl_2022_ca2_united_states_v._blaszczak,pre_cutoff,2022-12-27,federal,meta-llama/Llama-3.1-8B-Instruct,raw,full,12,29,-106.744149,-3.680833,0.02520198,-12.826849,5,26,
cl_2023_ca2_cunningham_v._cornell_university,Q22,cl_2023_ca2_cunningham_v._cornell_university,pre_cutoff,2023-11-14,federal,meta-llama/Llama-3.1-8B-Instruct,raw,10,16,10,-41.755877,-4.175588,0.01536616,-7.332501,2,1,
cl_2023_ca2_cunningham_v._cornell_university,Q22,cl_2023_ca2_cunningham_v._cornell_university,pre_cutoff,2023-11-14,federal,meta-llama/Llama-3.1-8B-Instruct,raw,25,16,25,-73.152387,-2.926095,0.05360594,-8.098758,3,13,
cl_2023_ca2_cunningham_v._cornell_university,Q22,cl_2023_ca2_cunningham_v._cornell_university,pre_cutoff,2023-11-14,federal,meta-llama/Llama-3.1-8B-Instruct,raw,50,16,25,-73.152387,-2.926095,0.05360594,-8.098758,3,13,
cl_2023_ca2_cunningham_v._cornell_university,Q22,cl_2023_ca2_cunningham_v._cornell_university,pre_cutoff,2023-11-14,federal,meta-llama/Llama-3.1-8B-Instruct,raw,full,16,25,-73.152387,-2.926095,0.05360594,-8.098758,3,13,
cl_2023_ca2_in_re_nine_west_lbo_sec._litig.,Q22,cl_2023_ca2_in_re_nine_west_lbo_sec._litig.,pre_cutoff,2023-11-27,federal,meta-llama/Llama-3.1-8B-Instruct,raw,10,17,10,-40.125057,-4.012506,0.01808802,-10.769749,1,8,
cl_2023_ca2_in_re_nine_west_lbo_sec._litig.,Q22,cl_2023_ca2_in_re_nine_west_lbo_sec._litig.,pre_cutoff,2023-11-27,federal,meta-llama/Llama-3.1-8B-Instruct,raw,25,17,24,-102.767187,-4.281966,0.01381547,-12.755945,4,19,
cl_2023_ca2_in_re_nine_west_lbo_sec._litig.,Q22,cl_2023_ca2_in_re_nine_west_lbo_sec._litig.,pre_cutoff,2023-11-27,federal,meta-llama/Llama-3.1-8B-Instruct,raw,50,17,24,-102.767187,-4.281966,0.01381547,-12.755945,4,19,
cl_2023_ca2_in_re_nine_west_lbo_sec._litig.,Q22,cl_2023_ca2_in_re_nine_west_lbo_sec._litig.,pre_cutoff,2023-11-27,federal,meta-llama/Llama-3.1-8B-Instruct,raw,full,17,24,-102.767187,-4.281966,0.01381547,-12.755945,4,19,
cl_2023_ca2_pauwels_v._deloitte_llp,Q11,cl_2023_ca2_pauwels_v._deloitte_llp,pre_cutoff,2023-10-06,federal,meta-llama/Llama-3.1-8B-Instruct,raw,10,31,10,-13.135938,-1.313594,0.26885211,-5.50085,0,0,
cl_2023_ca2_pauwels_v._deloitte_llp,Q11,cl_2023_ca2_pauwels_v._deloitte_llp,pre_cutoff,2023-10-06,federal,meta-llama/Llama-3.1-8B-Instruct,raw,25,31,10,-13.135938,-1.313594,0.26885211,-5.50085,0,0,
cl_2023_ca2_pauwels_v._deloitte_llp,Q11,cl_2023_ca2_pauwels_v._deloitte_llp,pre_cutoff,2023-10-06,federal,meta-llama/Llama-3.1-8B-Instruct,raw,50,31,10,-13.135938,-1.313594,0.26885211,-5.50085,0,0,
cl_2023_ca2_pauwels_v._deloitte_llp,Q11,cl_2023_ca2_pauwels_v._deloitte_llp,pre_cutoff,2023-10-06,federal,meta-llama/Llama-3.1-8B-Instruct,raw,full,31,10,-13.135938,-1.313594,0.26885211,-5.50085,0,0,
cl_2023_ca3_marlow_henry_v._wilmington_trust_na,Q19,cl_2023_ca3_marlow_henry_v._wilmington_trust_na,pre_cutoff,2023-06-30,federal,meta-llama/Llama-3.1-8B-Instruct,raw,10,8,10,-18.507118,-1.850712,0.15712529,-7.97888,1,2,
cl_2023_ca3_marlow_henry_v._wilmington_trust_na,Q19,cl_2023_ca3_marlow_henry_v._wilmington_trust_na,pre_cutoff,2023-06-30,federal,meta-llama/Llama-3.1-8B-Instruct,raw,25,8,25,-44.169758,-1.76679,0.17088058,-7.97888,2,2,
cl_2023_ca3_marlow_henry_v._wilmington_trust_na,Q19,cl_2023_ca3_marlow_henry_v._wilmington_trust_na,pre_cutoff,2023-06-30,federal,meta-llama/Llama-3.1-8B-Instruct,raw,50,8,33,-59.673755,-1.808296,0.16393331,-11.40491,3,25,
cl_2023_ca3_marlow_henry_v._wilmington_trust_na,Q19,cl_2023_ca3_marlow_henry_v._wilmington_trust_na,pre_cutoff,2023-06-30,federal,meta-llama/Llama-3.1-8B-Instruct,raw,full,8,33,-59.673755,-1.808296,0.16393331,-11.40491,3,25,
cl_2023_ca4_benjamin_reetz_v._aon_hewitt_invest,Q11,cl_2023_ca4_benjamin_reetz_v._aon_hewitt_invest,pre_cutoff,2023-07-17,federal,meta-llama/Llama-3.1-8B-Instruct,raw,10,18,10,-59.929597,-5.99296,0.00249626,-8.723074,5,8,
cl_2023_ca4_benjamin_reetz_v._aon_hewitt_invest,Q11,cl_2023_ca4_benjamin_reetz_v._aon_hewitt_invest,pre_cutoff,2023-07-17,federal,meta-llama/Llama-3.1-8B-Instruct,raw,25,18,23,-87.648681,-3.810812,0.0221302,-8.723074,5,8,
cl_2023_ca4_benjamin_reetz_v._aon_hewitt_invest,Q11,cl_2023_ca4_benjamin_reetz_v._aon_hewitt_invest,pre_cutoff,2023-07-17,federal,meta-llama/Llama-3.1-8B-Instruct,raw,50,18,23,-87.648681,-3.810812,0.0221302,-8.723074,5,8,
cl_2023_ca4_benjamin_reetz_v._aon_hewitt_invest,Q11,cl_2023_ca4_benjamin_reetz_v._aon_hewitt_invest,pre_cutoff,2023-07-17,federal,meta-llama/Llama-3.1-8B-Instruct,raw,full,18,23,-87.648681,-3.810812,0.0221302,-8.723074,5,8,
cl_2023_dcd_attias_v._carefirst_inc.,Q10,cl_2023_dcd_attias_v._carefirst_inc.,pre_cutoff,2023-09-13,federal,meta-llama/Llama-3.1-8B-Instruct,raw,10,16,10,-54.87299,-5.487299,0.00413901,-12.068918,4,3,
cl_2023_dcd_attias_v._carefirst_inc.,Q10,cl_2023_dcd_attias_v._carefirst_inc.,pre_cutoff,2023-09-13,federal,meta-llama/Llama-3.1-8B-Instruct,raw,25,16,25,-99.111253,-3.96445,0.01897847,-12.068918,6,3,
cl_2023_dcd_attias_v._carefirst_inc.,Q10,cl_2023_dcd_attias_v._carefirst_inc.,pre_cutoff,2023-09-13,federal,meta-llama/Llama-3.1-8B-Instruct,raw,50,16,25,-99.111253,-3.96445,0.01897847,-12.068918,6,3,
cl_2023_dcd_attias_v._carefirst_inc.,Q10,cl_2023_dcd_attias_v._carefirst_inc.,pre_cutoff,2023-09-13,federal,meta-llama/Llama-3.1-8B-Instruct,raw,full,16,25,-99.111253,-3.96445,0.01897847,-12.068918,6,3,
cl_2024_ca2_sec_v._rashid,Q07,cl_2024_ca2_sec_v._rashid,post_cutoff_control,2024-03-13,federal,meta-llama/Llama-3.1-8B-Instruct,raw,10,7,10,-41.042365,-4.104236,0.01650261,-13.971204,3,1,
cl_2024_ca2_sec_v._rashid,Q07,cl_2024_ca2_sec_v._rashid,post_cutoff_control,2024-03-13,federal,meta-llama/Llama-3.1-8B-Instruct,raw,25,7,25,-65.812544,-2.632502,0.07189837,-13.971204,3,1,
cl_2024_ca2_sec_v._rashid,Q07,cl_2024_ca2_sec_v._rashid,post_cutoff_control,2024-03-13,federal,meta-llama/Llama-3.1-8B-Instruct,raw,50,7,34,-95.082193,-2.796535,0.06102113,-13.971204,4,1,
cl_2024_ca2_sec_v._rashid,Q07,cl_2024_ca2_sec_v._rashid,post_cutoff_control,2024-03-13,federal,meta-llama/Llama-3.1-8B-Instruct,raw,full,7,34,-95.082193,-2.796535,0.06102113,-13.971204,4,1,
cl_2024_ca2_trustees_of_the_nysnapp_v._white_oa,Q07,cl_2024_ca2_trustees_of_the_nysnapp_v._white_oa,post_cutoff_control,2024-05-21,federal,meta-llama/Llama-3.1-8B-Instruct,raw,10,14,10,-41.274624,-4.127462,0.01612374,-11.467882,2,1,
cl_2024_ca2_trustees_of_the_nysnapp_v._white_oa,Q07,cl_2024_ca2_trustees_of_the_nysnapp_v._white_oa,post_cutoff_control,2024-05-21,federal,meta-llama/Llama-3.1-8B-Instruct,raw,25,14,25,-77.367677,-3.094707,0.04528828,-14.057819,3,24,
cl_2024_ca2_trustees_of_the_nysnapp_v._white_oa,Q07,cl_2024_ca2_trustees_of_the_nysnapp_v._white_oa,post_cutoff_control,2024-05-21,federal,meta-llama/Llama-3.1-8B-Instruct,raw,50,14,27,-78.594712,-2.910915,0.05442589,-14.057819,3,24,
cl_2024_ca2_trustees_of_the_nysnapp_v._white_oa,Q07,cl_2024_ca2_trustees_of_the_nysnapp_v._white_oa,post_cutoff_control,2024-05-21,federal,meta-llama/Llama-3.1-8B-Instruct,raw,full,14,27,-78.594712,-2.910915,0.05442589,-14.057819,3,24,
cl_2024_dcd_securities_and_exchange_commission_,Q09,cl_2024_dcd_securities_and_exchange_commission_,post_cutoff_control,2024-07-01,federal,meta-llama/Llama-3.1-8B-Instruct,raw,10,8,10,-30.087974,-3.008797,0.04935099,-9.154294,1,4,
cl_2024_dcd_securities_and_exchange_commission_,Q09,cl_2024_dcd_securities_and_exchange_commission_,post_cutoff_control,2024-07-01,federal,meta-llama/Llama-3.1-8B-Instruct,raw,25,8,25,-70.538392,-2.821536,0.05951448,-9.154294,2,4,
cl_2024_dcd_securities_and_exchange_commission_,Q09,cl_2024_dcd_securities_and_exchange_commission_,post_cutoff_control,2024-07-01,federal,meta-llama/Llama-3.1-8B-Instruct,raw,50,8,33,-87.358826,-2.647237,0.07084668,-9.154294,3,4,
cl_2024_dcd_securities_and_exchange_commission_,Q09,cl_2024_dcd_securities_and_exchange_commission_,post_cutoff_control,2024-07-01,federal,meta-llama/Llama-3.1-8B-Instruct,raw,full,8,33,-87.358826,-2.647237,0.07084668,-9.154294,3,4,
cl_2024_dcd_securities_and_exchange_commission_,Q21,cl_2024_dcd_securities_and_exchange_commission_,post_cutoff_control,2024-07-01,federal,meta-llama/Llama-3.1-8B-Instruct,raw,10,12,10,-21.602264,-2.160226,0.11529902,-6.22093,0,0,
cl_2024_dcd_securities_and_exchange_commission_,Q21,cl_2024_dcd_securities_and_exchange_commission_,post_cutoff_control,2024-07-01,federal,meta-llama/Llama-3.1-8B-Instruct,raw,25,12,25,-70.205999,-2.80824,0.06031105,-7.904559,1,17,
cl_2024_dcd_securities_and_exchange_commission_,Q21,cl_2024_dcd_securities_and_exchange_commission_,post_cutoff_control,2024-07-01,federal,meta-llama/Llama-3.1-8B-Instruct,raw,50,12,29,-84.092954,-2.899757,0.05503659,-7.904559,2,17,
cl_2024_dcd_securities_and_exchange_commission_,Q21,cl_2024_dcd_securities_and_exchange_commission_,post_cutoff_control,2024-07-01,federal,meta-llama/Llama-3.1-8B-Instruct,raw,full,12,29,-84.092954,-2.899757,0.05503659,-7.904559,2,17,
cl_2025_ca1_securities_and_exchange_commission_,Q19,cl_2025_ca1_securities_and_exchange_commission_,post_cutoff_control,2025-07-01,federal,meta-llama/Llama-3.1-8B-Instruct,raw,10,9,10,-43.514134,-4.351413,0.01288858,-11.515066,3,7,
cl_2025_ca1_securities_and_exchange_commission_,Q19,cl_2025_ca1_securities_and_exchange_commission_,post_cutoff_control,2025-07-01,federal,meta-llama/Llama-3.1-8B-Instruct,raw,25,9,25,-84.572571,-3.382903,0.03394876,-11.515066,3,7,
cl_2025_ca1_securities_and_exchange_commission_,Q19,cl_2025_ca1_securities_and_exchange_commission_,post_cutoff_control,2025-07-01,federal,meta-llama/Llama-3.1-8B-Instruct,raw,50,9,32,-105.842358,-3.307574,0.03660488,-11.515066,3,7,
cl_2025_ca1_securities_and_exchange_commission_,Q19,cl_2025_ca1_securities_and_exchange_commission_,post_cutoff_control,2025-07-01,federal,meta-llama/Llama-3.1-8B-Instruct,raw,full,9,32,-105.842358,-3.307574,0.03660488,-11.515066,3,7,
cl_2025_ca3_nra_group_llc_v._nicole_durenleau,Q19,cl_2025_ca3_nra_group_llc_v._nicole_durenleau,post_cutoff_control,2025-07-01,federal,meta-llama/Llama-3.1-8B-Instruct,raw,10,8,10,-55.904905,-5.590491,0.0037332,-12.698694,5,2,
cl_2025_ca3_nra_group_llc_v._nicole_durenleau,Q19,cl_2025_ca3_nra_group_llc_v._nicole_durenleau,post_cutoff_control,2025-07-01,federal,meta-llama/Llama-3.1-8B-Instruct,raw,25,8,25,-114.541205,-4.581648,0.01023801,-12.698694,10,2,
cl_2025_ca3_nra_group_llc_v._nicole_durenleau,Q19,cl_2025_ca3_nra_group_llc_v._nicole_durenleau,post_cutoff_control,2025-07-01,federal,meta-llama/Llama-3.1-8B-Instruct,raw,50,8,33,-133.683551,-4.051017,0.01740467,-12.698694,10,2,
cl_2025_ca3_nra_group_llc_v._nicole_durenleau,Q19,cl_2025_ca3_nra_group_llc_v._nicole_durenleau,post_cutoff_control,2025-07-01,federal,meta-llama/Llama-3.1-8B-Instruct,raw,full,8,33,-133.683551,-4.051017,0.01740467,-12.698694,10,2,
cl_2025_scotus_cunningham_v._cornell_univ.,Q22,cl_2025_scotus_cunningham_v._cornell_univ.,post_cutoff_control,2025-07-01,federal,meta-llama/Llama-3.1-8B-Instruct,raw,10,16,10,-41.181466,-4.118147,0.01627465,-7.292732,1,2,
cl_2025_scotus_cunningham_v._cornell_univ.,Q22,cl_2025_scotus_cunningham_v._cornell_univ.,post_cutoff_control,2025-07-01,federal,meta-llama/Llama-3.1-8B-Instruct,raw,25,16,25,-97.69034,-3.907614,0.02008838,-12.436361,3,20,
cl_2025_scotus_cunningham_v._cornell_univ.,Q22,cl_2025_scotus_cunningham_v._cornell_univ.,post_cutoff_control,2025-07-01,federal,meta-llama/Llama-3.1-8B-Instruct,raw,50,16,25,-97.69034,-3.907614,0.02008838,-12.436361,3,20,
cl_2025_scotus_cunningham_v._cornell_univ.,Q22,cl_2025_scotus_cunningham_v._cornell_univ.,post_cutoff_control,2025-07-01,federal,meta-llama/Llama-3.1-8B-Instruct,raw,full,16,25,-97.69034,-3.907614,0.02008838,-12.436361,3,20,
cl_2026_dcd_in_re_non_party_deposition_subpoena,Q07,cl_2026_dcd_in_re_non_party_deposition_subpoena,post_cutoff_control,2026-07-31,federal,meta-llama/Llama-3.1-8B-Instruct,raw,10,21,10,-25.81283,-2.581283,0.07567685,-8.508856,2,2,
cl_2026_dcd_in_re_non_party_deposition_subpoena,Q07,cl_2026_dcd_in_re_non_party_deposition_subpoena,post_cutoff_control,2026-07-31,federal,meta-llama/Llama-3.1-8B-Instruct,raw,25,21,20,-29.251546,-1.462577,0.23163851,-8.508856,2,2,
cl_2026_dcd_in_re_non_party_deposition_subpoena,Q07,cl_2026_dcd_in_re_non_party_deposition_subpoena,post_cutoff_control,2026-07-31,federal,meta-llama/Llama-3.1-8B-Instruct,raw,50,21,20,-29.251546,-1.462577,0.23163851,-8.508856,2,2,
cl_2026_dcd_in_re_non_party_deposition_subpoena,Q07,cl_2026_dcd_in_re_non_party_deposition_subpoena,post_cutoff_control,2026-07-31,federal,meta-llama/Llama-3.1-8B-Instruct,raw,full,21,20,-29.251546,-1.462577,0.23163851,-8.508856,2,2,
cl_2026_ca9_pover_v_the_capital_group_companies_inc,Q21,cl_2026_ca9_pover_v_the_capital_group_companies_inc,post_cutoff_control,2026-07-30,federal,meta-llama/Llama-3.1-8B-Instruct,raw,10,8,10,-61.480929,-6.148093,0.00213755,-12.137533,4,6,
cl_2026_ca9_pover_v_the_capital_group_companies_inc,Q21,cl_2026_ca9_pover_v_the_capital_group_companies_inc,post_cutoff_control,2026-07-30,federal,meta-llama/Llama-3.1-8B-Instruct,raw,25,8,25,-92.82712,-3.713085,0.02440213,-12.137533,6,6,
