dataset,case_id,model_family,model,features_found,total_features,coverage
conversations,15,anthropic,anthropic/claude-haiku-4.5,9,17,0.5294117647058824
conversations,15,google,google/gemini-3.1-flash-lite,3,17,0.17647058823529413
conversations,15,google,google/gemini-3.5-flash,6,17,0.35294117647058826
conversations,15,openai,openai/gpt-5.4,7,17,0.4117647058823529
conversations,15,anthropic,anthropic/claude-sonnet-4.6,11,17,0.6470588235294118
conversations,15,qwen,qwen/qwen3.6-35b-a3b,6,17,0.35294117647058826
conversations,15,qwen,qwen/qwen3.5-397b-a17b,6,17,0.35294117647058826
conversations,15,gold,gold,10,17,0.5882352941176471
conversations,28,anthropic,anthropic/claude-opus-4.8,8,17,0.47058823529411764
conversations,28,openai,openai/gpt-5.4-mini,5,17,0.29411764705882354
conversations,28,google,google/gemini-3.1-flash-lite,2,17,0.11764705882352941
conversations,28,openai,openai/gpt-5.5,9,17,0.5294117647058824
conversations,28,google,google/gemini-3.1-pro-preview,5,17,0.29411764705882354
conversations,28,openai,openai/gpt-5.4,8,17,0.47058823529411764
conversations,28,google,google/gemini-3.5-flash,5,17,0.29411764705882354
conversations,28,qwen,qwen/qwen3.6-35b-a3b,5,17,0.29411764705882354
conversations,28,anthropic,anthropic/claude-sonnet-4.6,10,17,0.5882352941176471
conversations,28,qwen,qwen/qwen3.5-397b-a17b,5,17,0.29411764705882354
conversations,28,anthropic,anthropic/claude-haiku-4.5,7,17,0.4117647058823529
conversations,28,gold,gold,8,17,0.47058823529411764
conversations,22,anthropic,anthropic/claude-opus-4.8,8,23,0.34782608695652173
conversations,22,anthropic,anthropic/claude-haiku-4.5,5,23,0.21739130434782608
conversations,22,openai,openai/gpt-5.4-mini,5,23,0.21739130434782608
conversations,22,openai,openai/gpt-5.5,9,23,0.391304347826087
conversations,22,google,google/gemini-3.1-pro-preview,4,23,0.17391304347826086
conversations,22,google,google/gemini-3.1-flash-lite,4,23,0.17391304347826086
conversations,22,google,google/gemini-3.5-flash,5,23,0.21739130434782608
conversations,22,openai,openai/gpt-5.4,8,23,0.34782608695652173
conversations,22,qwen,qwen/qwen3.6-35b-a3b,6,23,0.2608695652173913
conversations,22,anthropic,anthropic/claude-sonnet-4.6,11,23,0.4782608695652174
conversations,22,qwen,qwen/qwen3.5-9b,5,23,0.21739130434782608
conversations,22,qwen,qwen/qwen3.5-397b-a17b,7,23,0.30434782608695654
conversations,22,gold,gold,11,23,0.4782608695652174
conversations,20,anthropic,anthropic/claude-opus-4.8,8,19,0.42105263157894735
conversations,20,openai,openai/gpt-5.4-mini,6,19,0.3157894736842105
conversations,20,google,google/gemini-3.1-flash-lite,4,19,0.21052631578947367
conversations,20,google,google/gemini-3.1-pro-preview,4,19,0.21052631578947367
conversations,20,google,google/gemini-3.5-flash,6,19,0.3157894736842105
conversations,20,qwen,qwen/qwen3.6-35b-a3b,8,19,0.42105263157894735
conversations,20,openai,openai/gpt-5.4,7,19,0.3684210526315789
conversations,20,openai,openai/gpt-5.5,12,19,0.631578947368421
conversations,20,qwen,qwen/qwen3.5-397b-a17b,7,19,0.3684210526315789
conversations,20,anthropic,anthropic/claude-sonnet-4.6,13,19,0.6842105263157895
conversations,20,qwen,qwen/qwen3.5-9b,6,19,0.3157894736842105
conversations,20,anthropic,anthropic/claude-haiku-4.5,10,19,0.5263157894736842
conversations,20,gold,gold,11,19,0.5789473684210527
conversations,23,anthropic,anthropic/claude-opus-4.8,7,16,0.4375
conversations,23,anthropic,anthropic/claude-haiku-4.5,9,16,0.5625
conversations,23,openai,openai/gpt-5.4-mini,6,16,0.375
conversations,23,openai,openai/gpt-5.5,10,16,0.625
conversations,23,google,google/gemini-3.1-pro-preview,6,16,0.375
conversations,23,google,google/gemini-3.1-flash-lite,6,16,0.375
conversations,23,openai,openai/gpt-5.4,7,16,0.4375
conversations,23,google,google/gemini-3.5-flash,6,16,0.375
conversations,23,qwen,qwen/qwen3.5-9b,5,16,0.3125
conversations,23,qwen,qwen/qwen3.6-35b-a3b,6,16,0.375
conversations,23,qwen,qwen/qwen3.5-397b-a17b,6,16,0.375
conversations,23,anthropic,anthropic/claude-sonnet-4.6,9,16,0.5625
conversations,23,gold,gold,8,16,0.5
conversations,30,anthropic,anthropic/claude-opus-4.8,8,13,0.6153846153846154
conversations,30,openai,openai/gpt-5.4-mini,6,13,0.46153846153846156
conversations,30,google,google/gemini-3.1-flash-lite,4,13,0.3076923076923077
conversations,30,google,google/gemini-3.1-pro-preview,4,13,0.3076923076923077
conversations,30,openai,openai/gpt-5.5,9,13,0.6923076923076923
conversations,30,openai,openai/gpt-5.4,8,13,0.6153846153846154
conversations,30,qwen,qwen/qwen3.5-397b-a17b,5,13,0.38461538461538464
conversations,30,google,google/gemini-3.5-flash,5,13,0.38461538461538464
conversations,30,qwen,qwen/qwen3.6-35b-a3b,5,13,0.38461538461538464
conversations,30,anthropic,anthropic/claude-sonnet-4.6,8,13,0.6153846153846154
conversations,30,anthropic,anthropic/claude-haiku-4.5,9,13,0.6923076923076923
conversations,30,gold,gold,7,13,0.5384615384615384
conversations,26,anthropic,anthropic/claude-opus-4.8,7,16,0.4375
conversations,26,anthropic,anthropic/claude-haiku-4.5,9,16,0.5625
conversations,26,openai,openai/gpt-5.5,10,16,0.625
conversations,26,openai,openai/gpt-5.4,7,16,0.4375
conversations,26,openai,openai/gpt-5.4-mini,6,16,0.375
conversations,26,google,google/gemini-3.1-flash-lite,5,16,0.3125
conversations,26,google,google/gemini-3.1-pro-preview,5,16,0.3125
conversations,26,google,google/gemini-3.5-flash,6,16,0.375
conversations,26,qwen,qwen/qwen3.6-35b-a3b,4,16,0.25
conversations,26,anthropic,anthropic/claude-sonnet-4.6,9,16,0.5625
conversations,26,qwen,qwen/qwen3.5-9b,5,16,0.3125
conversations,26,qwen,qwen/qwen3.5-397b-a17b,5,16,0.3125
conversations,26,gold,gold,8,16,0.5
conversations,29,anthropic,anthropic/claude-opus-4.8,8,17,0.47058823529411764
conversations,29,anthropic,anthropic/claude-haiku-4.5,9,17,0.5294117647058824
conversations,29,openai,openai/gpt-5.4-mini,5,17,0.29411764705882354
conversations,29,openai,openai/gpt-5.4,7,17,0.4117647058823529
conversations,29,google,google/gemini-3.1-flash-lite,4,17,0.23529411764705882
conversations,29,google,google/gemini-3.1-pro-preview,5,17,0.29411764705882354
conversations,29,google,google/gemini-3.5-flash,6,17,0.35294117647058826
conversations,29,anthropic,anthropic/claude-sonnet-4.6,11,17,0.6470588235294118
conversations,29,qwen,qwen/qwen3.5-397b-a17b,6,17,0.35294117647058826
conversations,29,openai,openai/gpt-5.5,9,17,0.5294117647058824
conversations,29,qwen,qwen/qwen3.6-35b-a3b,7,17,0.4117647058823529
conversations,25,anthropic,anthropic/claude-opus-4.8,8,24,0.3333333333333333
conversations,25,google,google/gemini-3.1-pro-preview,5,24,0.20833333333333334
conversations,25,google,google/gemini-3.1-flash-lite,5,24,0.20833333333333334
conversations,25,openai,openai/gpt-5.4-mini,6,24,0.25
conversations,25,google,google/gemini-3.5-flash,5,24,0.20833333333333334
conversations,25,openai,openai/gpt-5.4,8,24,0.3333333333333333
conversations,25,openai,openai/gpt-5.5,11,24,0.4583333333333333
conversations,25,qwen,qwen/qwen3.6-35b-a3b,5,24,0.20833333333333334
conversations,25,anthropic,anthropic/claude-sonnet-4.6,14,24,0.5833333333333334
conversations,25,qwen,qwen/qwen3.5-397b-a17b,5,24,0.20833333333333334
conversations,25,anthropic,anthropic/claude-haiku-4.5,12,24,0.5
conversations,25,qwen,qwen/qwen3.5-9b,7,24,0.2916666666666667
conversations,25,gold,gold,10,24,0.4166666666666667
conversations,27,anthropic,anthropic/claude-opus-4.8,8,14,0.5714285714285714
conversations,27,openai,openai/gpt-5.4-mini,6,14,0.42857142857142855
conversations,27,anthropic,anthropic/claude-haiku-4.5,8,14,0.5714285714285714
conversations,27,google,google/gemini-3.1-flash-lite,2,14,0.14285714285714285
conversations,27,openai,openai/gpt-5.4,7,14,0.5
conversations,27,google,google/gemini-3.1-pro-preview,5,14,0.35714285714285715
conversations,27,openai,openai/gpt-5.5,7,14,0.5
conversations,27,google,google/gemini-3.5-flash,4,14,0.2857142857142857
conversations,27,qwen,qwen/qwen3.6-35b-a3b,5,14,0.35714285714285715
conversations,27,qwen,qwen/qwen3.5-9b,4,14,0.2857142857142857
conversations,27,anthropic,anthropic/claude-sonnet-4.6,9,14,0.6428571428571429
conversations,27,qwen,qwen/qwen3.5-397b-a17b,5,14,0.35714285714285715
conversations,27,gold,gold,8,14,0.5714285714285714
conversations,31,anthropic,anthropic/claude-opus-4.8,8,16,0.5
conversations,31,openai,openai/gpt-5.4-mini,5,16,0.3125
conversations,31,google,google/gemini-3.1-flash-lite,5,16,0.3125
conversations,31,google,google/gemini-3.1-pro-preview,4,16,0.25
conversations,31,openai,openai/gpt-5.5,10,16,0.625
conversations,31,google,google/gemini-3.5-flash,6,16,0.375
conversations,31,qwen,qwen/qwen3.6-35b-a3b,6,16,0.375
conversations,31,openai,openai/gpt-5.4,7,16,0.4375
conversations,31,anthropic,anthropic/claude-sonnet-4.6,10,16,0.625
conversations,31,qwen,qwen/qwen3.5-397b-a17b,5,16,0.3125
conversations,31,anthropic,anthropic/claude-haiku-4.5,6,16,0.375
conversations,31,gold,gold,10,16,0.625
conversations,38,anthropic,anthropic/claude-opus-4.8,7,18,0.3888888888888889
conversations,38,google,google/gemini-3.1-pro-preview,4,18,0.2222222222222222
conversations,38,google,google/gemini-3.1-flash-lite,5,18,0.2777777777777778
conversations,38,openai,openai/gpt-5.4-mini,6,18,0.3333333333333333
conversations,38,google,google/gemini-3.5-flash,4,18,0.2222222222222222
conversations,38,openai,openai/gpt-5.5,9,18,0.5
conversations,38,qwen,qwen/qwen3.6-35b-a3b,4,18,0.2222222222222222
conversations,38,anthropic,anthropic/claude-sonnet-4.6,12,18,0.6666666666666666
conversations,38,openai,openai/gpt-5.4,7,18,0.3888888888888889
conversations,38,qwen,qwen/qwen3.5-397b-a17b,5,18,0.2777777777777778
conversations,38,anthropic,anthropic/claude-haiku-4.5,7,18,0.3888888888888889
conversations,38,gold,gold,8,18,0.4444444444444444
conversations,39,anthropic,anthropic/claude-opus-4.8,9,19,0.47368421052631576
conversations,39,openai,openai/gpt-5.4-mini,5,19,0.2631578947368421
conversations,39,openai,openai/gpt-5.5,11,19,0.5789473684210527
conversations,39,google,google/gemini-3.1-flash-lite,5,19,0.2631578947368421
conversations,39,google,google/gemini-3.1-pro-preview,4,19,0.21052631578947367
conversations,39,openai,openai/gpt-5.4,8,19,0.42105263157894735
conversations,39,google,google/gemini-3.5-flash,6,19,0.3157894736842105
conversations,39,qwen,qwen/qwen3.5-397b-a17b,6,19,0.3157894736842105
conversations,39,qwen,qwen/qwen3.6-35b-a3b,7,19,0.3684210526315789
conversations,39,anthropic,anthropic/claude-sonnet-4.6,14,19,0.7368421052631579
conversations,39,gold,gold,9,19,0.47368421052631576
conversations,40,anthropic,anthropic/claude-opus-4.8,8,16,0.5
conversations,40,openai,openai/gpt-5.4-mini,5,16,0.3125
conversations,40,google,google/gemini-3.1-flash-lite,4,16,0.25
conversations,40,google,google/gemini-3.1-pro-preview,5,16,0.3125
conversations,40,openai,openai/gpt-5.5,8,16,0.5
conversations,40,google,google/gemini-3.5-flash,5,16,0.3125
conversations,40,qwen,qwen/qwen3.6-35b-a3b,6,16,0.375
conversations,40,openai,openai/gpt-5.4,8,16,0.5
conversations,40,anthropic,anthropic/claude-sonnet-4.6,10,16,0.625
conversations,40,qwen,qwen/qwen3.5-397b-a17b,8,16,0.5
conversations,40,qwen,qwen/qwen3.5-9b,5,16,0.3125
conversations,40,anthropic,anthropic/claude-haiku-4.5,7,16,0.4375
conversations,40,gold,gold,9,16,0.5625
conversations,32,anthropic,anthropic/claude-opus-4.8,8,14,0.5714285714285714
conversations,32,openai,openai/gpt-5.4,8,14,0.5714285714285714
conversations,32,openai,openai/gpt-5.4-mini,5,14,0.35714285714285715
conversations,32,google,google/gemini-3.1-pro-preview,5,14,0.35714285714285715
conversations,32,google,google/gemini-3.1-flash-lite,5,14,0.35714285714285715
conversations,32,openai,openai/gpt-5.5,7,14,0.5
conversations,32,google,google/gemini-3.5-flash,5,14,0.35714285714285715
conversations,32,qwen,qwen/qwen3.6-35b-a3b,3,14,0.21428571428571427
conversations,32,anthropic,anthropic/claude-sonnet-4.6,9,14,0.6428571428571429
conversations,32,qwen,qwen/qwen3.5-397b-a17b,6,14,0.42857142857142855
conversations,32,anthropic,anthropic/claude-haiku-4.5,8,14,0.5714285714285714
conversations,32,gold,gold,10,14,0.7142857142857143
conversations,34,anthropic,anthropic/claude-opus-4.8,7,14,0.5
conversations,34,anthropic,anthropic/claude-haiku-4.5,7,14,0.5
conversations,34,openai,openai/gpt-5.4,7,14,0.5
conversations,34,openai,openai/gpt-5.4-mini,6,14,0.42857142857142855
conversations,34,google,google/gemini-3.1-flash-lite,5,14,0.35714285714285715
conversations,34,openai,openai/gpt-5.5,8,14,0.5714285714285714
conversations,34,google,google/gemini-3.1-pro-preview,4,14,0.2857142857142857
conversations,34,google,google/gemini-3.5-flash,4,14,0.2857142857142857
conversations,34,anthropic,anthropic/claude-sonnet-4.6,10,14,0.7142857142857143
conversations,34,qwen,qwen/qwen3.6-35b-a3b,6,14,0.42857142857142855
conversations,34,qwen,qwen/qwen3.5-397b-a17b,4,14,0.2857142857142857
conversations,34,qwen,qwen/qwen3.5-9b,3,14,0.21428571428571427
conversations,34,gold,gold,5,14,0.35714285714285715
conversations,33,anthropic,anthropic/claude-opus-4.8,8,20,0.4
conversations,33,openai,openai/gpt-5.4-mini,5,20,0.25
conversations,33,openai,openai/gpt-5.5,8,20,0.4
conversations,33,google,google/gemini-3.1-flash-lite,4,20,0.2
conversations,33,openai,openai/gpt-5.4,7,20,0.35
conversations,33,google,google/gemini-3.1-pro-preview,4,20,0.2
conversations,33,google,google/gemini-3.5-flash,7,20,0.35
conversations,33,qwen,qwen/qwen3.6-35b-a3b,6,20,0.3
conversations,33,anthropic,anthropic/claude-sonnet-4.6,11,20,0.55
conversations,33,qwen,qwen/qwen3.5-397b-a17b,7,20,0.35
conversations,33,gold,gold,12,20,0.6
conversations,36,anthropic,anthropic/claude-opus-4.8,10,20,0.5
conversations,36,anthropic,anthropic/claude-haiku-4.5,6,20,0.3
conversations,36,openai,openai/gpt-5.4-mini,6,20,0.3
conversations,36,google,google/gemini-3.1-flash-lite,4,20,0.2
conversations,36,openai,openai/gpt-5.4,6,20,0.3
conversations,36,google,google/gemini-3.1-pro-preview,4,20,0.2
conversations,36,google,google/gemini-3.5-flash,5,20,0.25
conversations,36,openai,openai/gpt-5.5,9,20,0.45
conversations,36,qwen,qwen/qwen3.6-35b-a3b,5,20,0.25
conversations,36,qwen,qwen/qwen3.5-397b-a17b,4,20,0.2
conversations,36,qwen,qwen/qwen3.5-9b,4,20,0.2
conversations,36,anthropic,anthropic/claude-sonnet-4.6,10,20,0.5
conversations,36,gold,gold,12,20,0.6
conversations,35,anthropic,anthropic/claude-opus-4.8,9,19,0.47368421052631576
conversations,35,openai,openai/gpt-5.4-mini,6,19,0.3157894736842105
conversations,35,google,google/gemini-3.1-pro-preview,4,19,0.21052631578947367
conversations,35,google,google/gemini-3.1-flash-lite,4,19,0.21052631578947367
conversations,35,openai,openai/gpt-5.4,7,19,0.3684210526315789
conversations,35,openai,openai/gpt-5.5,11,19,0.5789473684210527
conversations,35,google,google/gemini-3.5-flash,5,19,0.2631578947368421
conversations,35,anthropic,anthropic/claude-sonnet-4.6,11,19,0.5789473684210527
conversations,35,qwen,qwen/qwen3.6-35b-a3b,5,19,0.2631578947368421
conversations,35,qwen,qwen/qwen3.5-397b-a17b,7,19,0.3684210526315789
conversations,35,anthropic,anthropic/claude-haiku-4.5,9,19,0.47368421052631576
conversations,35,gold,gold,9,19,0.47368421052631576
conversations,42,anthropic,anthropic/claude-opus-4.8,8,13,0.6153846153846154
conversations,42,openai,openai/gpt-5.4-mini,6,13,0.46153846153846156
conversations,42,google,google/gemini-3.1-pro-preview,4,13,0.3076923076923077
conversations,42,anthropic,anthropic/claude-haiku-4.5,7,13,0.5384615384615384
conversations,42,google,google/gemini-3.1-flash-lite,3,13,0.23076923076923078
conversations,42,openai,openai/gpt-5.4,8,13,0.6153846153846154
conversations,42,openai,openai/gpt-5.5,10,13,0.7692307692307693
conversations,42,google,google/gemini-3.5-flash,5,13,0.38461538461538464
conversations,42,qwen,qwen/qwen3.5-9b,5,13,0.38461538461538464
conversations,42,qwen,qwen/qwen3.5-397b-a17b,5,13,0.38461538461538464
conversations,42,anthropic,anthropic/claude-sonnet-4.6,10,13,0.7692307692307693
conversations,42,qwen,qwen/qwen3.6-35b-a3b,6,13,0.46153846153846156
conversations,42,gold,gold,9,13,0.6923076923076923
conversations,37,anthropic,anthropic/claude-opus-4.8,8,19,0.42105263157894735
conversations,37,openai,openai/gpt-5.4-mini,6,19,0.3157894736842105
conversations,37,openai,openai/gpt-5.5,11,19,0.5789473684210527
conversations,37,google,google/gemini-3.1-flash-lite,4,19,0.21052631578947367
conversations,37,google,google/gemini-3.1-pro-preview,4,19,0.21052631578947367
conversations,37,google,google/gemini-3.5-flash,6,19,0.3157894736842105
conversations,37,qwen,qwen/qwen3.5-397b-a17b,6,19,0.3157894736842105
conversations,37,qwen,qwen/qwen3.6-35b-a3b,4,19,0.21052631578947367
conversations,37,openai,openai/gpt-5.4,8,19,0.42105263157894735
conversations,37,anthropic,anthropic/claude-sonnet-4.6,10,19,0.5263157894736842
conversations,37,anthropic,anthropic/claude-haiku-4.5,6,19,0.3157894736842105
conversations,37,gold,gold,10,19,0.5263157894736842
conversations,44,anthropic,anthropic/claude-opus-4.8,9,17,0.5294117647058824
conversations,44,openai,openai/gpt-5.4-mini,6,17,0.35294117647058826
conversations,44,openai,openai/gpt-5.4,6,17,0.35294117647058826
conversations,44,google,google/gemini-3.1-pro-preview,5,17,0.29411764705882354
conversations,44,google,google/gemini-3.1-flash-lite,5,17,0.29411764705882354
conversations,44,anthropic,anthropic/claude-haiku-4.5,8,17,0.47058823529411764
conversations,44,google,google/gemini-3.5-flash,4,17,0.23529411764705882
conversations,44,openai,openai/gpt-5.5,9,17,0.5294117647058824
conversations,44,qwen,qwen/qwen3.6-35b-a3b,5,17,0.29411764705882354
conversations,44,qwen,qwen/qwen3.5-397b-a17b,6,17,0.35294117647058826
conversations,44,anthropic,anthropic/claude-sonnet-4.6,12,17,0.7058823529411765
conversations,44,gold,gold,5,17,0.29411764705882354
conversations,45,anthropic,anthropic/claude-opus-4.8,8,16,0.5
conversations,45,anthropic,anthropic/claude-haiku-4.5,7,16,0.4375
conversations,45,openai,openai/gpt-5.4-mini,7,16,0.4375
conversations,45,google,google/gemini-3.1-flash-lite,5,16,0.3125
conversations,45,google,google/gemini-3.1-pro-preview,3,16,0.1875
conversations,45,openai,openai/gpt-5.5,10,16,0.625
conversations,45,google,google/gemini-3.5-flash,5,16,0.3125
conversations,45,openai,openai/gpt-5.4,7,16,0.4375
conversations,45,qwen,qwen/qwen3.5-397b-a17b,5,16,0.3125
conversations,45,anthropic,anthropic/claude-sonnet-4.6,12,16,0.75
conversations,45,qwen,qwen/qwen3.6-35b-a3b,5,16,0.3125
conversations,45,gold,gold,11,16,0.6875
conversations,43,anthropic,anthropic/claude-opus-4.8,8,13,0.6153846153846154
conversations,43,openai,openai/gpt-5.4-mini,6,13,0.46153846153846156
conversations,43,anthropic,anthropic/claude-haiku-4.5,8,13,0.6153846153846154
conversations,43,openai,openai/gpt-5.4,6,13,0.46153846153846156
conversations,43,google,google/gemini-3.1-pro-preview,5,13,0.38461538461538464
conversations,43,openai,openai/gpt-5.5,8,13,0.6153846153846154
conversations,43,google,google/gemini-3.1-flash-lite,4,13,0.3076923076923077
conversations,43,google,google/gemini-3.5-flash,4,13,0.3076923076923077
conversations,43,qwen,qwen/qwen3.6-35b-a3b,5,13,0.38461538461538464
conversations,43,anthropic,anthropic/claude-sonnet-4.6,8,13,0.6153846153846154
conversations,43,qwen,qwen/qwen3.5-397b-a17b,6,13,0.46153846153846156
conversations,43,qwen,qwen/qwen3.5-9b,5,13,0.38461538461538464
conversations,43,gold,gold,7,13,0.5384615384615384
conversations,41,anthropic,anthropic/claude-opus-4.8,7,14,0.5
conversations,41,anthropic,anthropic/claude-haiku-4.5,8,14,0.5714285714285714
