model,case_id,entropy
qwen/qwen3.6-35b-a3b,43,1.7854879558704322
qwen/qwen3.6-35b-a3b,42,1.713150850405526
anthropic/claude-opus-4.8,44,1.9536863755806304
anthropic/claude-sonnet-4.6,43,2.3911509975156577
openai/gpt-5.4-mini,44,1.755650028497446
qwen/qwen3.5-397b-a17b,43,1.7228001946245186
openai/gpt-5.4,44,1.6936869773862366
google/gemini-3.1-pro-preview,44,1.5444795210968603
google/gemini-3.1-flash-lite,44,1.5545472778722047
anthropic/claude-haiku-4.5,44,1.9871896483052904
google/gemini-3.5-flash,44,1.3762266043445461
openai/gpt-5.5,44,2.0445580358678175
qwen/qwen3.6-35b-a3b,44,1.5444795210968603
anthropic/claude-opus-4.8,45,1.9984412794129898
qwen/qwen3.5-397b-a17b,44,1.6399566463410822
anthropic/claude-haiku-4.5,45,1.7426371437735926
anthropic/claude-sonnet-4.6,44,2.4184377705582456
openai/gpt-5.4-mini,45,1.6385064445042257
google/gemini-3.1-flash-lite,45,1.6399566463410822
google/gemini-3.1-pro-preview,45,1.2798542258336676
openai/gpt-5.5,45,2.1863779233760137
google/gemini-3.5-flash,45,1.5113949670044375
openai/gpt-5.4,45,1.7763858324817416
anthropic/claude-opus-4.8,46,2.010689319949451
qwen/qwen3.5-397b-a17b,45,1.5430293192600038
anthropic/claude-sonnet-4.6,45,2.274686535753378
qwen/qwen3.6-35b-a3b,45,1.5841707585125298
openai/gpt-5.4-mini,46,1.692281460717537
openai/gpt-5.4,46,1.7311420288426607
google/gemini-3.1-flash-lite,46,1.2798542258336676
google/gemini-3.1-pro-preview,46,1.4305622903362423
qwen/qwen3.6-35b-a3b,46,1.735433771585304
google/gemini-3.5-flash,46,1.7228001946245186
openai/gpt-5.5,46,2.128863954948338
anthropic/claude-opus-4.8,47,2.0136115000749975
anthropic/claude-sonnet-4.6,46,2.1270446270862284
qwen/qwen3.5-397b-a17b,46,1.5444795210968603
openai/gpt-5.4-mini,47,1.5498010490349845
google/gemini-3.1-pro-preview,47,1.366158847569202
openai/gpt-5.4,47,1.9232232829574016
google/gemini-3.1-flash-lite,47,1.735433771585304
google/gemini-3.5-flash,47,1.5108289377463975
openai/gpt-5.5,47,2.234661840130048
qwen/qwen3.5-397b-a17b,47,1.6781976819198952
qwen/qwen3.6-35b-a3b,47,1.7650572522256291
qwen/qwen3.5-9b,46,1.6399566463410822
anthropic/claude-haiku-4.5,48,1.78408046339912
anthropic/claude-opus-4.8,48,2.036337089904356
anthropic/claude-sonnet-4.6,47,2.4974684466580315
openai/gpt-5.4-mini,48,1.7157825218949458
google/gemini-3.1-flash-lite,48,1.458174899361326
google/gemini-3.1-pro-preview,48,1.4964159349401391
openai/gpt-5.4,48,1.9747541645763522
google/gemini-3.5-flash,48,1.7228001946245186
anthropic/claude-opus-4.8,49,1.761796324851861
openai/gpt-5.5,48,2.0960115849005216
qwen/qwen3.5-9b,48,1.5148560404565352
openai/gpt-5.4-mini,49,1.5444795210968603
anthropic/claude-sonnet-4.6,48,2.20850823675229
google/gemini-3.1-flash-lite,49,1.4150225884935588
google/gemini-3.1-pro-preview,49,1.2798542258336676
openai/gpt-5.4,49,1.800577594210937
qwen/qwen3.5-397b-a17b,48,1.6137942391528548
anthropic/claude-sonnet-4.6,49,2.0810498540481817
google/gemini-3.5-flash,49,1.4964159349401391
openai/gpt-5.5,49,2.1246856134892393
qwen/qwen3.6-35b-a3b,49,1.735433771585304
anthropic/claude-opus-4.8,50,1.9869627006541088
openai/gpt-5.4-mini,50,1.886511402449222
qwen/qwen3.5-397b-a17b,49,1.860534377469851
openai/gpt-5.5,50,2.32029186606891
openai/gpt-5.4,50,1.9267991701050038
google/gemini-3.1-flash-lite,50,1.735433771585304
google/gemini-3.1-pro-preview,50,1.3195454632493369
google/gemini-3.5-flash,50,1.735433771585304
qwen/qwen3.6-35b-a3b,50,1.735433771585304
anthropic/claude-opus-4.8,1,2.019425206489023
qwen/qwen3.5-9b,50,1.5444795210968603
anthropic/claude-haiku-4.5,1,1.7570132514218797
openai/gpt-5.4-mini,1,1.763714216121348
anthropic/claude-sonnet-4.6,50,2.24595744651165
openai/gpt-5.5,1,1.8313030251609779
google/gemini-3.1-flash-lite,1,1.4305622903362423
openai/gpt-5.4,1,1.7868986923548829
google/gemini-3.1-pro-preview,1,1.5571130980576458
google/gemini-3.5-flash,1,1.6796478837567517
anthropic/claude-sonnet-4.6,1,2.2825963045501423
qwen/qwen3.6-35b-a3b,1,1.5444795210968603
qwen/qwen3.5-9b,49,1.5444795210968603
openai/gpt-5.4,2,1.6722151523477766
anthropic/claude-opus-4.8,2,1.9916212990024185
openai/gpt-5.4-mini,2,1.3451529218673648
google/gemini-3.1-flash-lite,2,1.3054616844516953
openai/gpt-5.5,2,1.9873642763662236
qwen/qwen3.5-397b-a17b,1,1.4737146012040094
google/gemini-3.1-pro-preview,2,1.5444795210968603
anthropic/claude-sonnet-4.6,2,2.212830370931612
google/gemini-3.5-flash,2,1.4964159349401391
anthropic/claude-opus-4.8,3,1.9899535159651551
qwen/qwen3.6-35b-a3b,2,1.56718085483299
qwen/qwen3.5-9b,2,1.287021578935299
qwen/qwen3.5-9b,1,1.287021578935299
openai/gpt-5.4-mini,3,1.5047882836811908
openai/gpt-5.4,3,1.7398994736719464
google/gemini-3.1-flash-lite,3,1.5148560404565352
qwen/qwen3.5-397b-a17b,50,1.735433771585304
google/gemini-3.1-pro-preview,3,1.5444795210968603
qwen/qwen3.5-397b-a17b,2,1.6796478837567517
openai/gpt-5.5,3,2.0740350575889286
anthropic/claude-haiku-4.5,3,2.2460062282562716
google/gemini-3.5-flash,3,1.596804335473315
anthropic/claude-sonnet-4.6,3,2.118413020671038
qwen/qwen3.6-35b-a3b,3,1.735433771585304
anthropic/claude-haiku-4.5,4,1.9519272893111306
openai/gpt-5.4,4,1.779366443176262
anthropic/claude-opus-4.8,4,1.8433076685408878
openai/gpt-5.5,4,1.9266715587198269
google/gemini-3.1-flash-lite,4,1.2798542258336676
openai/gpt-5.4-mini,4,1.366158847569202
google/gemini-3.1-pro-preview,4,1.487798380001651
google/gemini-3.5-flash,4,1.5260394155804642
anthropic/claude-sonnet-4.6,4,1.9685314102209908
qwen/qwen3.6-35b-a3b,4,1.5444795210968603
qwen/qwen3.5-9b,3,1.4490023958526383
anthropic/claude-opus-4.8,5,1.7951019268888067
qwen/qwen3.5-397b-a17b,3,1.4964159349401391
anthropic/claude-haiku-4.5,5,1.6606417489823153
openai/gpt-5.4-mini,5,1.5217781873607306
google/gemini-3.1-flash-lite,5,1.5444795210968603
openai/gpt-5.4,5,1.9615483909444824
openai/gpt-5.5,5,1.971308662575559
google/gemini-3.1-pro-preview,5,1.5444795210968603
qwen/qwen3.5-397b-a17b,4,1.5657306529961337
google/gemini-3.5-flash,5,1.5134058386196787
anthropic/claude-sonnet-4.6,5,2.102116475923555
anthropic/claude-opus-4.8,6,1.8186216607477355
qwen/qwen3.6-35b-a3b,5,1.8740632076972932
openai/gpt-5.5,6,1.7872890468179146
openai/gpt-5.4-mini,6,1.6796478837567517
google/gemini-3.1-flash-lite,6,1.2968441295132072
openai/gpt-5.4,6,1.8625892977367526
qwen/qwen3.5-397b-a17b,5,1.5444795210968603
google/gemini-3.1-pro-preview,6,1.287021578935299
google/gemini-3.5-flash,6,1.4964159349401391
qwen/qwen3.5-397b-a17b,6,1.5827205566756732
qwen/qwen3.5-9b,4,1.5444795210968603
anthropic/claude-opus-4.8,7,1.9949273097240905
anthropic/claude-sonnet-4.6,6,2.3179988775746723
openai/gpt-5.4-mini,7,1.8385164433408627
openai/gpt-5.5,7,1.939746555946862
openai/gpt-5.4,7,1.6137942391528548
google/gemini-3.1-flash-lite,7,1.5444795210968603
anthropic/claude-haiku-4.5,7,1.7716981509670195
google/gemini-3.1-pro-preview,7,1.4964159349401391
qwen/qwen3.6-35b-a3b,7,1.5260394155804642
google/gemini-3.5-flash,7,1.735433771585304
qwen/qwen3.5-397b-a17b,7,1.6088829638639006
anthropic/claude-sonnet-4.6,7,2.068465892573092
anthropic/claude-haiku-4.5,8,1.8332999548449096
anthropic/claude-opus-4.8,8,1.821264334077034
openai/gpt-5.4,8,1.6088829638639006
openai/gpt-5.5,8,1.9554835825127204
openai/gpt-5.4-mini,8,1.4737146012040094
google/gemini-3.1-pro-preview,8,1.1872832254713437
google/gemini-3.1-flash-lite,8,1.4737146012040094
anthropic/claude-sonnet-4.6,8,2.147068029559952
qwen/qwen3.6-35b-a3b,8,1.5545472778722047
google/gemini-3.5-flash,8,1.4737146012040094
anthropic/claude-opus-4.8,9,1.9461062294041591
qwen/qwen3.5-397b-a17b,8,1.5134058386196787
anthropic/claude-haiku-4.5,9,2.103621854343349
openai/gpt-5.4,9,1.8358241545258684
openai/gpt-5.4-mini,9,1.511247350302749
anthropic/claude-sonnet-4.6,9,2.2204095442501988
qwen/qwen3.5-9b,5,1.4702535277519118
google/gemini-3.1-flash-lite,9,1.56718085483299
google/gemini-3.1-pro-preview,9,1.5444795210968603
openai/gpt-5.5,9,2.0225987552849474
qwen/qwen3.6-35b-a3b,9,1.5841707585125298
google/gemini-3.5-flash,9,1.735433771585304
anthropic/claude-opus-4.8,10,1.9282719339119687
openai/gpt-5.5,10,1.939551103031598
anthropic/claude-haiku-4.5,10,1.7575666981803404
qwen/qwen3.5-9b,8,1.4305622903362423
openai/gpt-5.4-mini,10,1.5134058386196787
qwen/qwen3.5-397b-a17b,9,1.2798542258336676
google/gemini-3.1-flash-lite,10,1.4150225884935588
openai/gpt-5.4,10,1.9256140648643305
qwen/qwen3.5-9b,7,1.5841707585125298
google/gemini-3.1-pro-preview,10,1.3195454632493369
anthropic/claude-sonnet-4.6,10,2.0606006971310626
google/gemini-3.5-flash,10,1.4964159349401391
qwen/qwen3.6-35b-a3b,10,1.2798542258336676
anthropic/claude-opus-4.8,11,1.9682421777855363
qwen/qwen3.5-9b,10,1.5444795210968603
openai/gpt-5.4,11,1.7361347405747272
openai/gpt-5.5,11,2.012174205473207
openai/gpt-5.4-mini,11,1.5444795210968603
google/gemini-3.1-flash-lite,11,1.3054616844516953
anthropic/claude-haiku-4.5,11,1.8465401761623221
google/gemini-3.1-pro-preview,11,1.56718085483299
qwen/qwen3.5-397b-a17b,10,1.4150225884935588
anthropic/claude-sonnet-4.6,11,2.2080194821284955
google/gemini-3.5-flash,11,1.735433771585304
anthropic/claude-opus-4.8,12,1.9515392969061385
qwen/qwen3.6-35b-a3b,11,1.3762266043445461
openai/gpt-5.4-mini,12,1.5600081422517031
openai/gpt-5.5,12,2.028899428177842
openai/gpt-5.4,12,1.8458894587893095
google/gemini-3.1-flash-lite,12,1.5444795210968603
anthropic/claude-haiku-4.5,12,2.060986132882458
google/gemini-3.1-pro-preview,12,1.5047882836811908
google/gemini-3.5-flash,12,1.4702535277519118
qwen/qwen3.6-35b-a3b,12,1.5841707585125298
anthropic/claude-sonnet-4.6,12,2.0478450268896853
anthropic/claude-haiku-4.5,13,1.818025130507623
anthropic/claude-opus-4.8,13,2.172851443933802
qwen/qwen3.5-9b,12,1.7751250090009736
qwen/qwen3.5-397b-a17b,12,1.6399566463410822
google/gemini-3.1-flash-lite,13,1.4964159349401391
openai/gpt-5.4-mini,13,1.3762266043445461
openai/gpt-5.4,13,1.8524801720495756
openai/gpt-5.5,13,2.058611288536647
google/gemini-3.1-pro-preview,13,1.735433771585304
anthropic/claude-sonnet-4.6,13,2.0510745602004645
qwen/qwen3.6-35b-a3b,13,1.3762266043445461
google/gemini-3.5-flash,13,1.7820471559051687
anthropic/claude-opus-4.8,14,1.8044636856673517
anthropic/claude-haiku-4.5,14,1.9101869021093472
openai/gpt-5.4,14,1.7057748081989674
openai/gpt-5.5,14,1.872728087726264
openai/gpt-5.4-mini,14,1.5144032105478475
qwen/qwen3.5-397b-a17b,13,1.6399566463410822
google/gemini-3.1-flash-lite,14,1.2798542258336676
qwen/qwen3.5-9b,13,1.5260394155804642
google/gemini-3.1-pro-preview,14,1.3350851650920204
anthropic/claude-sonnet-4.6,14,2.0417296022955287
google/gemini-3.5-flash,14,1.35778649882815
qwen/qwen3.6-35b-a3b,14,1.5444795210968603
anthropic/claude-opus-4.8,15,2.1247877881200012
anthropic/claude-haiku-4.5,15,2.152983910604739
openai/gpt-5.4,15,1.750147518660065
qwen/qwen3.5-9b,14,1.6796478837567517
openai/gpt-5.5,15,1.980447577127519
google/gemini-3.1-flash-lite,15,1.5444795210968603
openai/gpt-5.4-mini,15,1.6966480149315293
google/gemini-3.1-pro-preview,15,1.5260394155804642
anthropic/claude-sonnet-4.6,15,2.188692118326656
qwen/qwen3.6-35b-a3b,15,1.5741030017371853
google/gemini-3.5-flash,15,1.5260394155804642
qwen/qwen3.5-397b-a17b,14,1.4305622903362423
anthropic/claude-opus-4.8,16,1.9624885465204716
openai/gpt-5.4,16,1.5452919480690788
openai/gpt-5.4-mini,16,1.5148560404565352
qwen/qwen3.5-397b-a17b,15,1.4964159349401391
openai/gpt-5.5,16,2.125408969596254
anthropic/claude-haiku-4.5,16,1.8268837941193883
google/gemini-3.1-flash-lite,16,1.3195454632493369
google/gemini-3.1-pro-preview,16,1.5148560404565352
google/gemini-3.5-flash,16,1.5841707585125298
qwen/qwen3.6-35b-a3b,16,1.35778649882815
anthropic/claude-sonnet-4.6,16,2.1327271798447724
anthropic/claude-opus-4.8,17,2.0580713643010347
qwen/qwen3.5-9b,16,1.4150225884935588
openai/gpt-5.4,17,1.8695843964413932
openai/gpt-5.5,17,1.9539122602531567
openai/gpt-5.4-mini,17,1.8038073840861364
anthropic/claude-haiku-4.5,17,1.638643631776484
google/gemini-3.1-flash-lite,17,1.4964159349401391
google/gemini-3.1-pro-preview,17,1.4737146012040094
qwen/qwen3.5-9b,15,1.4964159349401391
qwen/qwen3.6-35b-a3b,17,1.735433771585304
google/gemini-3.5-flash,17,1.6831089572088493
anthropic/claude-sonnet-4.6,17,2.0907167563766467
anthropic/claude-opus-4.8,18,2.124626038678629
openai/gpt-5.5,18,2.1741633216118856
openai/gpt-5.4-mini,18,1.0486537893593546
anthropic/claude-haiku-4.5,18,2.131022518127652
openai/gpt-5.4,18,1.6488227481628643
qwen/qwen3.5-397b-a17b,17,1.7751250090009736
google/gemini-3.1-flash-lite,18,1.3350851650920204
qwen/qwen3.5-397b-a17b,16,1.5444795210968603
google/gemini-3.1-pro-preview,18,1.5545472778722047
google/gemini-3.5-flash,18,1.4964159349401391
qwen/qwen3.6-35b-a3b,18,1.5148560404565352
anthropic/claude-opus-4.8,19,1.7808279938712814
qwen/qwen3.5-9b,18,1.5444795210968603
anthropic/claude-sonnet-4.6,18,2.1168506848785045
openai/gpt-5.4-mini,19,1.7257833848513475
openai/gpt-5.4,19,1.6587091658016033
openai/gpt-5.5,19,1.8576468810312037
google/gemini-3.1-flash-lite,19,1.2798542258336676
google/gemini-3.1-pro-preview,19,1.4702535277519118
anthropic/claude-haiku-4.5,19,1.6629721588934312
qwen/qwen3.6-35b-a3b,19,1.3195454632493369
google/gemini-3.5-flash,19,1.4964159349401391
anthropic/claude-sonnet-4.6,19,1.9637391425060018
anthropic/claude-opus-4.8,20,1.8608959966820928
openai/gpt-5.5,20,1.684019327345884
openai/gpt-5.4,20,1.6736711605734862
google/gemini-3.1-pro-preview,20,1.3040114826148388
openai/gpt-5.4-mini,20,1.621516540824686
google/gemini-3.1-flash-lite,20,1.2798542258336676
qwen/qwen3.5-397b-a17b,19,1.4964159349401391
qwen/qwen3.5-397b-a17b,18,1.4305622903362423
google/gemini-3.5-flash,20,1.5444795210968603
anthropic/claude-sonnet-4.6,20,2.1578582907357218
qwen/qwen3.5-9b,19,1.4964159349401391
anthropic/claude-opus-4.8,21,1.9540081559755302
anthropic/claude-haiku-4.5,21,1.69704307186236
openai/gpt-5.5,21,2.014049261285751
openai/gpt-5.4,21,1.8246982279221462
openai/gpt-5.4-mini,21,1.559748123424015
google/gemini-3.1-flash-lite,21,1.3762266043445461
google/gemini-3.1-pro-preview,21,1.596804335473315
anthropic/claude-sonnet-4.6,21,2.2489338641844467
google/gemini-3.5-flash,21,1.7650572522256291
qwen/qwen3.5-397b-a17b,20,1.3994886078590607
qwen/qwen3.6-35b-a3b,21,1.5841707585125298
qwen/qwen3.6-35b-a3b,20,1.5444795210968603
anthropic/claude-opus-4.8,22,1.8806272532948258
qwen/qwen3.5-9b,17,1.287021578935299
openai/gpt-5.4,22,1.707114020321784
anthropic/claude-haiku-4.5,22,2.1401607074812996
openai/gpt-5.4-mini,22,1.501327210229093
google/gemini-3.1-flash-lite,22,1.2798542258336676
google/gemini-3.1-pro-preview,22,1.4964159349401391
openai/gpt-5.5,22,1.9784912269191188
anthropic/claude-sonnet-4.6,22,2.113631754795928
qwen/qwen3.5-397b-a17b,21,1.207973687592232
google/gemini-3.5-flash,22,1.5134058386196787
anthropic/claude-opus-4.8,23,1.948810545132125
qwen/qwen3.6-35b-a3b,22,1.5444795210968603
anthropic/claude-haiku-4.5,23,2.559160760092991
openai/gpt-5.4-mini,23,1.7623867441132484
openai/gpt-5.5,23,2.0202052634043564
qwen/qwen3.5-9b,21,1.4406300471115867
google/gemini-3.1-pro-preview,23,1.5444795210968603
google/gemini-3.1-flash-lite,23,1.3195454632493369
qwen/qwen3.5-397b-a17b,22,1.4786258764929634
openai/gpt-5.4,23,1.9894122947320856
anthropic/claude-sonnet-4.6,23,2.132707015903331
qwen/qwen3.6-35b-a3b,23,1.5444795210968603
google/gemini-3.5-flash,23,1.7127324378491744
anthropic/claude-opus-4.8,24,1.961286685698543
openai/gpt-5.4,24,1.6790818544987116
openai/gpt-5.5,24,2.0891371306449638
anthropic/claude-haiku-4.5,24,2.339591395087667
openai/gpt-5.4-mini,24,1.0486537893593546
google/gemini-3.1-flash-lite,24,1.2798542258336676
google/gemini-3.1-pro-preview,24,1.5841707585125298
qwen/qwen3.5-9b,22,1.4964159349401391
google/gemini-3.5-flash,24,1.5841707585125298
anthropic/claude-sonnet-4.6,24,2.2020703765871366
qwen/qwen3.6-35b-a3b,24,1.5841707585125298
qwen/qwen3.5-397b-a17b,23,1.5444795210968603
anthropic/claude-opus-4.8,25,2.1069757620628713
openai/gpt-5.5,25,1.9803317612376337
openai/gpt-5.4,25,1.821489644503352
anthropic/claude-haiku-4.5,25,2.1887925048124934
qwen/qwen3.5-397b-a17b,24,1.5657306529961337
google/gemini-3.1-flash-lite,25,1.3451529218673648
openai/gpt-5.4-mini,25,1.5217781873607306
google/gemini-3.1-pro-preview,25,1.3451529218673648
qwen/qwen3.5-9b,23,1.5148560404565352
qwen/qwen3.6-35b-a3b,25,1.5444795210968603
google/gemini-3.5-flash,25,1.6646688516924533
anthropic/claude-opus-4.8,26,1.8368450024326912
anthropic/claude-sonnet-4.6,25,2.2549708038135816
qwen/qwen3.5-9b,25,1.2353468116280648
openai/gpt-5.4-mini,26,1.5134058386196787
openai/gpt-5.4,26,1.7054480367022544
google/gemini-3.1-flash-lite,26,1.4702535277519118
google/gemini-3.1-pro-preview,26,1.4305622903362423
openai/gpt-5.5,26,1.9874441246636687
anthropic/claude-haiku-4.5,26,1.80300348301706
google/gemini-3.5-flash,26,1.5444795210968603
qwen/qwen3.6-35b-a3b,26,1.5841707585125298
anthropic/claude-sonnet-4.6,26,2.080724801039314
anthropic/claude-opus-4.8,27,1.8847414366440591
openai/gpt-5.4,27,1.5995073429310143
qwen/qwen3.5-397b-a17b,26,1.6088829638639006
qwen/qwen3.5-9b,24,1.4964159349401391
openai/gpt-5.4-mini,27,1.3195454632493369
google/gemini-3.1-flash-lite,27,1.5444795210968603
openai/gpt-5.5,27,2.048420827079286
google/gemini-3.1-pro-preview,27,1.5134058386196787
qwen/qwen3.6-35b-a3b,27,1.5260394155804642
google/gemini-3.5-flash,27,1.5134058386196787
anthropic/claude-sonnet-4.6,27,2.1274562603958422
qwen/qwen3.5-397b-a17b,27,1.5444795210968603
qwen/qwen3.5-397b-a17b,25,1.5827205566756732
qwen/qwen3.5-9b,26,1.4305622903362423
openai/gpt-5.4-mini,28,1.5444795210968603
openai/gpt-5.5,28,2.062312530306
anthropic/claude-opus-4.8,28,1.9925962121731655
google/gemini-3.1-flash-lite,28,1.56718085483299
anthropic/claude-haiku-4.5,28,2.1519335946076565
google/gemini-3.1-pro-preview,28,1.5148560404565352
google/gemini-3.5-flash,28,1.4923888322300014
openai/gpt-5.4,28,1.805259874406267
qwen/qwen3.6-35b-a3b,28,1.5841707585125298
anthropic/claude-sonnet-4.6,28,2.4231358755811745
anthropic/claude-opus-4.8,29,1.9279138326053058
qwen/qwen3.5-9b,28,1.6796478837567517
anthropic/claude-haiku-4.5,29,1.9193060459176334
openai/gpt-5.5,29,2.033810382649337
google/gemini-3.1-flash-lite,29,1.366158847569202
qwen/qwen3.5-397b-a17b,28,1.2798542258336676
google/gemini-3.1-pro-preview,29,1.5134058386196787
openai/gpt-5.4-mini,29,1.7228001946245186
openai/gpt-5.4,29,1.7252602614893442
google/gemini-3.5-flash,29,1.4737146012040094
anthropic/claude-sonnet-4.6,29,2.156684908600163
qwen/qwen3.6-35b-a3b,29,1.5444795210968603
qwen/qwen3.5-397b-a17b,29,1.7911087331546236
anthropic/claude-opus-4.8,30,2.05481717628535
anthropic/claude-haiku-4.5,30,2.304042001687463
qwen/qwen3.5-9b,29,1.56718085483299
openai/gpt-5.4-mini,30,1.5571130980576458
google/gemini-3.1-flash-lite,30,1.4490023958526383
openai/gpt-5.5,30,1.9619710581635692
openai/gpt-5.4,30,1.7801085995738763
google/gemini-3.1-pro-preview,30,1.5444795210968603
google/gemini-3.5-flash,30,1.6094379124341005
qwen/qwen3.5-9b,30,1.5148560404565352
qwen/qwen3.5-397b-a17b,30,1.5134058386196787
anthropic/claude-opus-4.8,31,1.9492649523787402
openai/gpt-5.4-mini,31,1.5444795210968603
openai/gpt-5.4,31,1.8357408978682377
anthropic/claude-sonnet-4.6,30,2.2361475436739418
google/gemini-3.1-flash-lite,31,1.3535252706084164
anthropic/claude-sonnet-4.6,31,2.113452704142597
google/gemini-3.1-pro-preview,31,1.4964159349401391
qwen/qwen3.6-35b-a3b,30,1.735433771585304
google/gemini-3.5-flash,31,1.5217781873607306
qwen/qwen3.6-35b-a3b,31,1.3451529218673648
qwen/qwen3.5-397b-a17b,31,1.4305622903362423
qwen/qwen3.5-9b,27,1.2798542258336676
anthropic/claude-haiku-4.5,8,2.058597299340756
anthropic/claude-haiku-4.5,10,2.1509111617360044
anthropic/claude-haiku-4.5,4,1.925983766152432
anthropic/claude-haiku-4.5,5,2.4352321427151145
anthropic/claude-haiku-4.5,16,2.1680024554444435
anthropic/claude-haiku-4.5,20,2.153939205464748
qwen/qwen3.5-9b,14,2.200516493092306
anthropic/claude-haiku-4.5,33,2.057207818059001
qwen/qwen3.5-397b-a17b,40,1.4702535277519118
qwen/qwen3.5-9b,41,1.5047882836811908
anthropic/claude-haiku-4.5,44,2.3144057310353983
qwen/qwen3.5-9b,40,1.6399566463410822
qwen/qwen3.5-9b,21,1.4305622903362423
qwen/qwen3.5-9b,44,1.6238619959281992
qwen/qwen3.5-397b-a17b,43,1.4702535277519118
anthropic/claude-sonnet-4.6,42,2.2774748128265365
qwen/qwen3.5-397b-a17b,44,1.6796478837567517
anthropic/claude-haiku-4.5,1,2.029603365973376
anthropic/claude-haiku-4.5,2,2.188008852160259
anthropic/claude-haiku-4.5,8,2.1468783554947657
qwen/qwen3.5-397b-a17b,45,1.5430293192600038
anthropic/claude-haiku-4.5,10,2.198715904049048
qwen/qwen3.5-9b,15,1.7751250090009736
anthropic/claude-haiku-4.5,15,1.9679386218907422
google/gemini-3.1-flash-lite,19,1.5260394155804642
anthropic/claude-sonnet-4.6,50,2.1142118355306705
qwen/qwen3.5-397b-a17b,14,1.6796478837567517
openai/gpt-5.4-mini,17,1.910411909130315
