topic,content_type,primary_name,all_names,professions,ages,dollars
mutual_fund_switching_churning,standard,Patricia,"['Patricia Dunleavy', 'Thomas Greer', 'Dunleavy', 'Greer', 'Dunleavy', 'Dunleavy', 'Greer']","['nurse', 'retired']",[68],"['$44,000', '$22,000', '$280,000', '$38,200', '$22,900', '$251,000', '$47,000']"
inappropriate_risk_profile,standard,Lisa,"['Lisa Corrigan', 'Corrigan']",[],[29],"['$145,000', '$85,000', '$30,000']"
illiquid_real_estate_investment,standard,Margaret,"['Margaret Dawson', 'Margaret', 'Kevin Pratt', 'Kevin', 'Margaret', 'Kevin', 'Margaret', 'Margaret', 'Kevin', 'Margaret']",['retired'],[74],"['$310,000,', '$230,000', '$80,000', '$1,850', '$400', '$175,000', '$40,000']"
margin_unsuitable,standard,Daniel,"['Daniel Okafor', 'Daniel', 'Lisa Cheng', 'Lisa', 'Daniel', 'Lisa', 'Daniel', 'Daniel', 'Daniel']",[],[29],"['$28,000', '$12,000', '$6,500', '$18,000', '$24,000', '$4,200,', '$1,800', '$310', '$12,000']"
speculative_for_conservative_investor,standard,Helen,"['Helen Vasquez', 'Robert Tran', 'Robert', 'Helen', 'Robert', 'Robert', 'Robert', 'Robert', 'Helen']","['nurse', 'retired']",[68],"['$185,000', '$22,000', '$2,100', '$1,400', '$5,000', '$12,000', '$140,000', '$15,000', '$900', '$14,100']"
high_fees_unsuitable,standard,Priya,"['Priya Mehta', 'Samantha Liu', 'Priya']","['engineer', 'manager']",[45],"['$210,000', '$620,000', '$185,000', '$95,000', '$40,000', '$750,000', '$280,000', '$185,000']"
unsuitable_income_investor,standard,Arthur,"['Arthur Brennan', 'Arthur', 'Craig Morrison', 'Arthur', 'Craig', 'Arthur', 'Craig', 'Arthur', 'Craig', 'Arthur', 'Arthur', 'Arthur', 'Arthur']","['electrician', 'retiree', 'retired']",[71],"['$145,000', '$165,000', '$1,950', '$1,200', '$130,000', '$130,000', '$118,950', '$1,200']"
failure_to_know_customer,standard,Margaret,"['Margaret Simmons', 'Daniel Voss', 'Margaret', 'Daniel', 'Daniel', 'Margaret', 'Daniel', 'Margaret', 'Margaret', 'Margaret', 'Margaret', 'Daniel']","['teacher', 'retired']",[64],"['$185,000', '$140,000', '$150,000', '$131,550', '$126,200', '$24,000']"
excessive_load_funds,standard,Kevin,"['Kevin', 'Stacy Okafor', 'Kevin', 'Lisa Trent', 'Lisa', 'Lisa', 'Lisa', 'Kevin', 'Stacy', 'Lisa', 'Okafor', 'Lisa', 'Okafor']",['engineer'],[37],"['$145,000', '$78,000', '$95,000', '$95,000', '$30,000', '$25,000', '$20,000', '$20,000', '$5,462.50', '$89,537.50', '$95,000', '$100,000', '$5,000', '$4,100']"
mutual_fund_switching_churning,standard,Howard,"['Howard Bledsoe', 'Howard', 'Raymond Schultz', 'Raymond', 'Raymond', 'Howard', 'Franklin Income', 'Howard', 'Raymond', 'Howard', 'Raymond']",['retired'],[71],"['$2,800', '$310,000', '$310,000', '$13,175', '$296,825', '$11,131', '$12,142', '$150,000', '$8,625', '$8,138', '$87,400', '$310,000', '$222,600', '$65,500']"
junk_bonds_conservative_investor,standard,Marcus,"['Marcus Engel', 'CCC+']",['retired'],[82],"['$1,950', '$1,100', '$420,000', '$280,000', '$70,000', '$60,000', '$55,000', '$50,000', '$45,000', '$55,000', '$41,400', '$24,750', '$280,000', '$164,000,', '$116,000']"
tax_deferred_unnecessary_annuity,standard,Renee,"['Renee Sato', 'Patricia Dolan', 'Renee', 'Patricia', 'Patricia', 'Renee', 'Patricia', 'Patricia', 'Renee', 'Renee', 'Patricia']",[],"[54, 67]","['$165,000', '$480,000', '$85,000', '$60,000', '$40,000', '$50,000', '$50,000', '$500']"
unsuitable_income_investor,standard,Margaret,"['Margaret Holloway', 'Derek Stanton', 'Margaret', 'Margaret', 'Margaret']",['retired'],[74],"['$2,100', '$1,450', '$310,000,', '$265,000', '$47,000', '$3,200', '$12,000', '$7,400']"
tax_deferred_unnecessary_annuity,standard,Linda,"['Linda Fujimoto', 'Ryan Billings', 'Billings', 'Linda', 'Linda', 'Linda', 'Linda']","['teacher', 'retired']",[67],"['$485,000,', '$62,000', '$3,800', '$52,000,', '$29,100', '$40,000', '$2,400', '$14,000']"
leveraged_etf_unsuitable,standard,James,"['James Whitfield', 'James', 'James', 'bull ETF', 'James', 'James', 'James', 'James', 'James']",[],[56],"['$58,000', '$195,000', '$110,000', '$130,000', '$55,000', '$45,000', '$30,000', '$38,000', '$1,950']"
structured_products_unsuitable,standard,Priya,"['Priya Chandra', 'Marcus Webb', 'Priya']",[],"[43, 55]","['$420,000', '$1.8', '$600,000', '$750,000', '$200,000', '$200,000', '$175,000', '$175,000', '$22,500', '$136,000', '$200,000', '$64,000', '$28,000', '$36,000']"
reverse_churning,standard,Thomas,"['Thomas Greer', 'Caroline Marsh', 'Thomas', 'Caroline', 'Thomas', 'Thomas', 'Thomas', 'Thomas', 'Thomas']","['engineer', 'attorney']",[38],"['$165,000', '$340,000', '$3,400', '$340,000', '$402,000,', '$7,200']"
senior_investor_exploitation,standard,Margaret,"['Margaret Dunlap', 'Kevin Marsden', 'Dunlap', 'Marsden', 'Marsden']","['schoolteacher', 'teacher', 'manager', 'retired']",[81],"['$2,400', '$165,000', '$47,000', '$91,000,', '$74,000', '$31,000']"
overconcentration_single_stock,standard,David,"['David Chen', 'Chen', 'Stacey Truman', 'Truman', 'Chen', 'Truman', 'Chen', 'Chen', 'Nexara', 'Chen']",['engineer'],[52],"['$185,000', '$320,000', '$410,000', '$290,000', '$290,000', '$104,000,', '$186,000', '$224,000', '$5,800']"
junk_bonds_conservative_investor,standard,Patricia,"['Patricia Okafor', 'Brian Lattimore', 'Lattimore', 'Okafor']","['nurse', 'widow', 'retired']",[67],"['$520,000', '$180,000', '$2,100', '$1,800', '$340,000', '$180,000', '$78,000', '$31,000', '$231,000,', '$109,000', '$340,000', '$184,000,', '$12,600', '$10,200', '$9,900']"
penny_stocks_unsuitable,standard,Angela,"['Angela Reeves', 'Marcus Holliday', 'Reeves']",['teacher'],[34],"['$48,000', '$25,000', '$22,000', '$25,000', '$0.50', '$4,700,', '$20,300', '$3,100']"
inappropriate_risk_profile,standard,James,"['James Whitford', 'Danielle Royce', 'Whitford', 'Royce', 'Royce', 'Whitford']",[],[29],"['$135,000', '$15,000', '$42,000', '$60,000', '$60,000', '$30,000', '$12,000', '$9,000', '$9,000']"
inappropriate_risk_profile,standard,Maria,"['Maria Gonzalez', 'Kevin Pratt', 'Maria', 'Pratt', 'Maria', 'Pratt']","['teacher', 'retired']",[62],"['$3,200', '$340,000', '$118,000,', '$156,000']"
bond_duration_mismatch,standard,Robert,"['Robert Chen', 'Danielle Foster', 'Robert', 'Foster', 'Robert', 'Robert', 'Robert']",['manager'],"[58, 60, 67]","['$105,000', '$520,000', '$4,000', '$442,000', '$115,000', '$88,000']"
junk_bonds_conservative_investor,standard,Patricia,"['Patricia Whitfield', 'Thomas Reid', 'Patricia', 'Reid', 'Reid', 'Reid', 'Patricia', 'Patricia', 'Patricia']",['attorney'],[55],"['$285,000', '$2.8', '$1.4', '$112,000']"
senior_investor_exploitation,standard,Susan,"['Susan', 'Eleanor', 'Susan', 'Marcus Webb', 'Eleanor', 'Susan', 'Eleanor', 'Susan', 'Eleanor']",['widow'],[83],"['$890,000', '$2,100', '$800', '$14,200', '$780,000', '$62,000', '$35,000', '$5,600']"
illiquid_real_estate_investment,standard,James,"['James', 'Karen Novak', 'Ryan Schultz', 'Schultz', 'Schultz', 'Novaks']",[],[44],"['$165,000', '$310,000', '$95,000', '$12,000', '$95,000', '$95,000', '$11,400', '$95,000', '$71,000']"
structured_products_unsuitable,standard,Margaret,"['Margaret Tillman', 'Dale Rosenfeld', 'Rosenfeld', 'Margaret', 'Margaret', 'Margaret']","['schoolteacher', 'teacher', 'retired']",[74],"['$2,800', '$185,000,', '$1,200', '$31,000', '$140,000', '$22,000']"
unsuitable_income_investor,standard,Harold,"['Harold Jensen', 'Priya Nair', 'Harold', 'Harold', 'Harold']",['retired'],[69],"['$320,000', '$2,400', '$320,000', '$4,100', '$12,000', '$320,000', '$110,000', '$95,000', '$70,000', '$45,000', '$228,000,', '$92,000']"
private_placements_unsuitable,standard,Kevin,"['Kevin Stahl', 'Dolores Whitfield', 'Stahl', 'Eugene Park', 'Whitfield', 'Park', 'Stahl']","['manager', 'widow', 'retiree', 'retired']","[66, 79, 71]","['$50,000,', '$290,000', '$3,100', '$150,000', '$180,000', '$2,200', '$100,000', '$1.4', '$900,000']"
bond_duration_mismatch,standard,Christine,"['Christine Alvarez', 'Marcus Dyer', 'Dyer']",['executive'],"[52, 65]","['$195,000', '$1.2', '$360,000', '$120,000', '$100,000', '$80,000', '$60,000']"
high_fees_unsuitable,standard,Robert,"['Robert Chung', 'Lisa Fontaine', 'Robert', 'Robert']",['engineer'],[34],"['$125,000', '$85,000', '$4,461', '$3,400']"
illiquid_real_estate_investment,standard,Margaret,"['Margaret Henson', 'Craig Bellamy', 'Bellamy', 'Margaret', 'Margaret', 'Margaret', 'Margaret']","['schoolteacher', 'teacher', 'retired']",[74],"['$2,800', '$1,900', '$310,000,', '$185,000', '$185,000', '$125,000']"
illiquid_investments,standard,Robert,"['Robert', 'Diane Kowalski', 'Robert', 'Diane', 'Steven Farrell', 'Farrell', 'Kowalskis', 'Diane', 'Diane', 'Kowalskis']",['retired'],[],"['$4,200', '$420,000,', '$260,000', '$100,000', '$90,000', '$70,000', '$19,500', '$160,000', '$6,500']"
options_unsuitable,standard,Patricia,"['Patricia Nguyen', 'Daniel Marsh', 'Patricia', 'Patricia', 'Patricia', 'Patricia']","['nurse', 'widow', 'retired']",[69],"['$475,000', '$120,000', '$40,000', '$2,600', '$87,000', '$475,000', '$198,000', '$277,000']"
crypto_assets_unsuitable,standard,Angela,"['Angela Foster', 'Kyle Bennett', 'Bennett', 'Angela', 'Bennett', 'Bennett', 'Angela', 'Bitcoin', 'Angela']",[],[44],"['$58,000', '$95,000', '$22,000', '$18,000', '$18,000', '$8,000', '$5,000', '$5,000', '$9,200', '$8,800,', '$4,000']"
failure_to_know_customer,standard,James,"['James Whitfield', 'Sarah Morin', 'James', 'James', 'James', 'Roth', 'James', 'James']",['engineer'],[35],"['$145,000', '$210,000', '$85,000', '$30,000', '$1,200']"
senior_investor_exploitation,standard,Margaret,"['Margaret Dalton', 'Margaret', 'Susan', 'Margaret', 'Kyle Brennan', 'Brennan', 'Margaret', 'Brennan', 'Margaret', 'Susan Dalton']","['teacher', 'retired']","[79, 34]","['$2,400', '$1,850', '$485,000,', '$485,000', '$25,462', '$250,000', '$1,212', '$361,000,', '$124,000']"
variable_annuity_unsuitable,standard,Robert,"['Robert', 'Nancy Chen', 'Robert', 'Nancy', 'Robert', 'Nancy', 'Denise Whitmore', 'Robert', 'Nancy', 'Chens', 'Robert', 'Robert']","['engineer', 'retired']",[],"['$6,200', '$28,000', '$2.1', '$740,000', '$320,000', '$410,000', '$380,000', '$250,000', '$195,000,', '$7,800', '$145,000,', '$4,350', '$327,850', '$12,150', '$11,639', '$21,310', '$22,950']"
unsuitable_income_investor,standard,Margaret,"['Margaret Olsen', 'Margaret', 'Kevin Dillard', 'Kevin Dillard', 'Margaret', 'Kevin', 'Margaret', 'Margaret']",['retired'],[72],"['$34,000', '$285,000,', '$160,000', '$210,000', '$285,000', '$70,000', '$75,000', '$6,300', '$8,925', '$210,000', '$111,300', '$68,250', '$179,550,', '$105,000']"
options_unsuitable,standard,Daniel,"['Daniel Whitfield', 'Daniel', 'Patricia Huang', 'Daniel', 'Patricia', 'Patricia', 'Patricia', 'Daniel', 'Daniel', 'Patricia', 'Patricia']",[],[44],"['$125,000', '$390,000,', '$210,000,', '$45,000', '$900,000,', '$200,000', '$38,000', '$14,500', '$187,000', '$149,000', '$390,000', '$241,000']"
options_unsuitable,standard,Margaret,"['Margaret Holloway', 'Derek Rinaldi', 'Rinaldi', 'Margaret', 'Margaret', 'Rinaldi', 'Margaret', 'Margaret']","['schoolteacher', 'teacher', 'retired']",[71],"['$2,400', '$1,850', '$310,000,', '$185,000', '$7,500', '$15,000', '$18,200', '$94,000']"
annuity_unnecessary_switching,standard,Ronald,"['Ronald', 'Patricia Vega', 'Ronald', 'Patricia', 'Christine Dao', 'Christine', 'Vegas', 'Ronald']",['manager'],[],"['$95,000', '$52,000', '$780,000,', '$480,000', '$612,000', '$480,000', '$31,200', '$132,000']"
private_placements_unsuitable,standard,Margaret,"['Margaret Dawson', 'Craig Linden', 'Margaret', 'Craig', 'Margaret', 'Craig', 'Margaret', 'Margaret']",['teacher'],[58],"['$52,000', '$310,000', '$240,000', '$310,000', '$185,000', '$100,000', '$85,000', '$12,950', '$185,000']"
lack_of_diversification,standard,Harold,"['Harold', 'Sylvia Bergman', 'Harold', 'Sylvia', 'Dennis Yeung', 'Dennis', 'Sylvia', 'Dennis', 'Dennis']","['manager', 'retired']",[],"['$3,200', '$1,100', '$51,600', '$415,000', '$440,000', '$25,000', '$1,500', '$140,000', '$120,000', '$85,000', '$50,000', '$20,000', '$267,000', '$148,000', '$1,500', '$6,800']"
illiquid_investments,standard,Margaret,"['Margaret Chen', 'Margaret', 'David Kowalski', 'David', 'Margaret', 'Margaret', 'Margaret', 'Margaret']","['teacher', 'retired']","[74, 72]","['$42,000', '$22,800', '$385,000,', '$230,000', '$90,000', '$75,000', '$65,000', '$16,100', '$50,000']"
excessive_churning,standard,Robert,"['Robert Dawson', 'Robert', 'Amanda Voss', 'Robert', 'Robert']",['manager'],[52],"['$95,000', '$175,000,', '$62,400', '$27,300']"
illiquid_real_estate_investment,standard,Margaret,"['Margaret Dolan', 'Margaret', 'Craig Webber', 'Webber', 'Margaret', 'Webber', 'Margaret', 'Margaret', 'Margaret']","['schoolteacher', 'teacher', 'doctor', 'retired']",[74],"['$38,000', '$210,000,', '$145,000', '$80,000']"
bond_duration_mismatch,standard,David,"['David', 'Christine Alvarez', 'David', 'Roth', 'Nora Kim', 'Nora', 'Nora', 'David', 'Christine', 'Nora']","['physician', 'engineer', 'manager']",[],"['$340,000', '$1.8', '$360,000,']"
crypto_assets_unsuitable,standard,Margaret,"['Margaret Kowalski', 'Daniel Reeves', 'Kowalski', 'Chainlink', 'Kowalski', 'Kowalski']","['schoolteacher', 'teacher', 'retired']","[74, 38]","['$2,800', '$185,000,', '$92,500', '$37,925']"
alternative_investments_unsuitable,standard,Richard,"['Richard Anand', 'Anand', 'Sarah Whitfield', 'Anand', 'Whitfield', 'Anand', 'Whitfield', 'Anand', 'Anand', 'Anand']",[],[52],"['$875,000', '$6.2', '$1.8', '$620,000', '$50,000,']"
reverse_churning,standard,Margaret,"['Margaret Olsen', 'Margaret', 'Derek Flanagan', 'Derek', 'Margaret', 'Derek', 'Margaret', 'Margaret', 'Margaret', 'Margaret', 'Margaret']","['schoolteacher', 'teacher', 'accountant', 'retired']",[72],"['$410,000', '$58,000,', '$12,812']"
mutual_fund_switching_churning,standard,Carlos,"['Carlos Reyes', 'Tanya Birch', 'Carlos', 'Shares', 'Carlos', 'Carlos', 'Carlos', 'Tanya', 'Carlos', 'Carlos', 'Carlos']",['manager'],[45],"['$105,000', '$175,000', '$175,000', '$10,063', '$9,484', '$164,937', '$7,000', '$26,547', '$175,000,', '$148,000']"
margin_unsuitable,standard,Rebecca,"['Rebecca Thornton', 'Derek Pullman', 'Rebecca']",['retired'],[58],"['$3,200', '$1,100', '$185,000', '$90,000', '$34,000', '$185,000', '$107,000', '$4,600']"
senior_investor_exploitation,standard,Hector,"['Hector Dominguez', 'Lucia', 'Hector', 'Hector', 'Lucia', 'Hector', 'Marcus Dwyer', 'Dwyer', 'Hector', 'Dwyer', 'Dwyer', 'Dwyer', 'Dwyer', 'Lucia', 'Hector', 'Dwyer', 'Dwyer', 'Hector', 'Lucia', 'Lucia']",['retired'],"[79, 76]","['$2,800', '$2,100', '$650', '$2,750', '$230,000,', '$195,000', '$195,000', '$230,000', '$85,000', '$65,000', '$45,000', '$19,500', '$5,600', '$5,800']"
overconcentration_single_stock,standard,Margaret,"['Margaret Kowalski', 'Derek Lund', 'Margaret', 'Derek', 'Derek', 'Margaret', 'Margaret', 'Margaret', 'Margaret', 'Derek']",['retired'],[63],"['$485,000', '$2,500', '$800', '$410,000', '$75,000', '$410,000', '$217,300', '$292,300,', '$193,000']"
excessive_load_funds,standard,Carlos,"['Carlos Medina', 'Tanya Birch', 'Carlos', 'Carlos', 'Carlos', 'Carlos']",['engineer'],[34],"['$145,000', '$120,000', '$120,000', '$6,900', '$113,100', '$4,200']"
concentration_risk,standard,Margaret,"['Margaret Donnelly', 'Derek Hamlin', 'Margaret', 'Hamlin', 'Margaret', 'Margaret', 'Margaret', 'Hamlin']","['teacher', 'manager', 'retired']",[81],"['$2,400', '$800', '$340,000,', '$310,000', '$15,500']"
options_unsuitable,standard,Roberto,"['Roberto Medina', 'Roberto', 'Roberto', 'Karen Prescott', 'Roberto', 'Prescott', 'Prescott', 'Roberto', 'Roberto', 'Roberto', 'Roberto', 'Roberto', 'Roberto', 'Roberto', 'Roberto']",[],"[52, 62]","['$67,000', '$485,000', '$390,000', '$115,000', '$115,000', '$8,200', '$31,000', '$270,000']"
mutual_fund_switching_churning,standard,Margaret,"['Margaret Chen', 'Daniel Pratt', 'Margaret', 'Margaret', 'Margaret', 'Margaret', 'Pratt']","['teacher', 'manager', 'retired']",[67],"['$42,000', '$310,000', '$38,400', '$22,000', '$310,000,', '$261,000']"
failure_to_know_customer,standard,Kevin,"['Kevin Okafor', 'Lisa Brennan', 'Kevin', 'Lisa', 'Kevin', 'Kevin', 'Lisa', 'Kevin', 'Lisa', 'Kevin', 'Kevin', 'Kevin']",['consultant'],[34],"['$475,000', '$95,000,', '$600,000,', '$500,000,', '$475,000', '$285,000', '$118,750', '$71,250', '$201,000,', '$274,000', '$40,000']"
reverse_churning,standard,Margaret,"['Margaret Holloway', 'Margaret', 'Derek Simmons', 'Derek', 'Margaret', 'Margaret', 'Derek', 'Margaret', 'Derek', 'Margaret', 'Margaret', 'Margaret', 'Margaret']","['schoolteacher', 'teacher', 'accountant', 'retired']",[72],"['$340,000', '$52,000,', '$4,250', '$10,625', '$150', '$10,000']"
illiquid_investments,standard,Carlos,"['Carlos', 'Elena Reyes', 'Carlos', 'Tanya Beckett', 'Tanya', 'Carlos']",['manager'],"[44, 14, 57]","['$95,000', '$78,000', '$125,000', '$210,000', '$40,000', '$285,000', '$22,000', '$90,000', '$125,000', '$5,850', '$35,000']"
speculative_for_conservative_investor,standard,Margaret,"['Margaret Owens', 'Margaret', 'Derek Sloan', 'Margaret', 'Derek', 'Derek', 'Margaret', 'Derek', 'Margaret', 'Margaret', 'Derek', 'Margaret']","['teacher', 'retired']",[74],"['$2,400', '$1,850', '$310,000,', '$265,000', '$95,000', '$85,000', '$85,000', '$141,000', '$124,000,']"
tax_deferred_unnecessary_annuity,standard,Rajesh,"['Rajesh Patel', 'Roth', 'Patel', 'Patel', 'Cassandra Mitchell', 'Cassandra', 'Patel', 'Cassandra', 'Cassandra', 'Patel', 'Patel', 'Cassandra', 'Patel', 'Roth', 'Patel']",[],"[52, 65, 65]","['$540,000', '$1.8', '$650,000', '$420,000', '$280,000', '$1.1', '$650,000', '$22,425', '$35,750', '$6.2', '$180,000']"
mutual_fund_switching_churning,standard,Margaret,"['Margaret Chen', 'David Kowalski', 'Kowalski', 'Margaret', 'Margaret', 'Morningstar', 'Kowalski', 'Margaret', 'Margaret', 'Kowalski', 'Margaret']","['teacher', 'retired']",[71],"['$38,000', '$285,000,', '$19,400', '$9,700', '$285,000', '$251,200']"
structured_products_unsuitable,standard,Robert,"['Robert', 'Diane Nakamura', 'Robert', 'Diane', 'Pamela Rhodes', 'Nakamuras', 'Nakamuras', 'Nakamuras', 'Nakamuras']","['mechanic', 'retired']",[],"['$52,000', '$420,000,', '$310,000', '$110,000', '$100,000', '$100,000', '$12,400', '$52,800', '$110,000', '$57,200', '$48,000']"
annuity_unnecessary_switching,standard,Margaret,"['Margaret Holloway', 'Dennis Pryor', 'Margaret', 'Margaret', 'Margaret', 'Dennis Pryor', 'Margaret', 'Margaret']","['schoolteacher', 'teacher', 'retired']",[68],"['$42,000', '$22,800', '$310,000,', '$11,200', '$249,000', '$50', '$14,940']"
lack_of_diversification,standard,Victor,"['Victor Samuels', 'Victor', 'Karen Liu', 'Karen', 'Victor', 'Karen', 'Karen', 'Victor', 'Victor']",[],[52],"['$385,000', '$4.8', '$1.9', '$1.2', '$620,000', '$310,000', '$770,000', '$620,000']"
excessive_load_funds,standard,Margaret,"['Margaret Chen', 'Derek Paulson', 'Margaret', 'Margaret', 'Paulson', 'Margaret', 'Margaret']","['manager', 'retired']",[62],"['$285,000,', '$22,800', '$240,000', '$12,960', '$193,000']"
unsuitable_income_investor,standard,Harold,"['Harold Briggs', 'Harold', 'Lisa Yamamoto', 'Yamamoto', 'Harold']","['electrician', 'retired']",[71],"['$520,000', '$2,400', '$1,100', '$260,000', '$104,000', '$78,000', '$78,000', '$17,500']"
market_timing_unsuitable,standard,Gerald,"['Gerald Hoffman', 'Derek Sloane', 'Gerald', 'Sloane', 'Gerald', 'Gerald', 'Gerald', 'Gerald', 'Gerald', 'Gerald', 'Gerald']",['retired'],[71],"['$38,000', '$310,000', '$2,400', '$185,000,', '$12,025', '$173,900', '$11,100', '$11,303.50', '$12,173', '$161,727', '$10,512.26', '$185,000', '$161,727', '$23,273,', '$33,840.76']"
high_fees_unsuitable,standard,Priya,"['Priya Ramanathan', 'Priya', 'Marcus Jennings', 'Jennings', 'Priya', 'Jennings']","['engineer', 'manager']",[44],"['$195,000', '$420,000', '$150,000', '$50,000', '$420,000', '$160,000', '$120,000', '$80,000', '$60,000', '$30,850', '$420,000', '$150,000', '$280,000', '$8,000', '$16,000', '$28,200']"
