case_id,qid,tier,arm,date_filed,jurisdiction,court_level,model,model_cutoff,exact_match,prefix_tokens,prefix_frac,longest_run,longest_run_frac,rouge_l,token_f1,char_ratio,heading_recall,heading_extras,heading_score,gold_headings,pred_headings,refusal,needs_manual,manual_score,gold_tokens,pred_tokens,unknown,nonanswer,errored,prediction,gold
cl_2020_ca6_nancy_goodman_v._j.p._morgan_invest,Q10,D,pre_cutoff,2020-03-30,federal,circuit,openai/gpt-5,2024-09-30,0,0,0.0,1,0.0357,0.0526,0.0526,0.1533,,,,,,0,0,,28,10,0,attempt,0,"are concrete, particularized injuries sufficient to establish Article III standing.",reports are irrelevant because Lipper does not indicate whether the fees paid by the comparison funds were negotiated at arm’s length and does not consider the services provided.
cl_2020_ca6_nancy_goodman_v._j.p._morgan_invest,Q11,D,pre_cutoff,2020-03-30,federal,circuit,openai/gpt-5,2024-09-30,0,0,0.0,2,0.1176,0.1429,0.1786,0.3886,,,,,,0,0,,17,39,0,attempt,0,"some compliance responsibilities, it is not on the hook for the fund’s overall operations; the adviser remains ultimately responsible for the fund, bears legal, reputational, and entrepreneurial risk, and provides many administrative and distribution services that subadvisers do not.","certain compliance responsibilities, “they are generally lesser in scale and scope than the fund’s adviser’s compliance responsibilities.”"
cl_2020_ca6_nancy_goodman_v._j.p._morgan_invest,Q12,D,pre_cutoff,2020-03-30,federal,circuit,openai/gpt-5,2024-09-30,0,1,0.0278,1,0.0278,0.1176,0.1471,0.2014,,,,,,0,0,,36,32,0,attempt,0,"that the alleged overcharges and underperformance could be demonstrated across the class by comparing the challenged proprietary funds to available, lower‑cost index alternatives and computing the resulting fee and performance differentials.","that although he did not wish to opine on the “general reliability” of Lipper data, he had used it in the past and did not recall any errors in Lipper data when he had used it."
cl_2020_ca6_nancy_goodman_v._j.p._morgan_invest,Q13,D,pre_cutoff,2020-03-30,federal,circuit,openai/gpt-5,2024-09-30,0,0,0.0,2,0.1053,0.1455,0.2182,0.2739,,,,,,0,0,,19,36,0,attempt,0,"they were entitled to more discovery before the district judge resolved the case, but they did not invoke Fed. R. Civ. P. 56(d) and have not identified any additional evidence that could affect the outcome.",the lack of breakpoints in JPMIM’s fee rate is further evidence that the economies of scale were not shared.
cl_2020_ca6_nancy_goodman_v._j.p._morgan_invest,Q14,D,pre_cutoff,2020-03-30,federal,circuit,openai/gpt-5,2024-09-30,0,1,0.0161,2,0.0323,0.1739,0.2435,0.3408,,,,,,0,0,,62,53,0,attempt,0,"any developed argument as to how economies of scale were not shared with the Funds or how the Board’s approval process was deficient. Pointing to asset growth and offering generalized criticisms is not enough. Perfunctory and undeveloped contentions are forfeited, and in any event the record reflects breakpoints and a robust, independent review.","any evidence as to the final Gartenberg factor—fall-out benefits. JPMIM argues that the Funds and Subadvised Funds are not comparable. Relying on the Seventh Circuit’s reasoning on remand from the Supreme Court in Jones III, JPMIM contends that a comparison between the fees charged to the Funds and those charged to other, comparable funds shows that the fees at issue"
cl_2020_ca6_nancy_goodman_v._j.p._morgan_invest,Q16,D,pre_cutoff,2020-03-30,federal,circuit,openai/gpt-5,2024-09-30,0,0,0.0,1,0.5,0.25,0.25,0.25,0.0,3,0.0,1,3,0,0,,2,6,0,attempt,0,"I. Background
II. Analysis
III. Conclusion",OPINION | III.
cl_2020_ca6_nancy_goodman_v._j.p._morgan_invest,Q17,D,pre_cutoff,2020-03-30,federal,circuit,openai/gpt-5,2024-09-30,0,0,0.0,1,0.1111,0.0526,0.0526,0.2105,,,,,,0,1,,9,29,0,attempt,0,"Because the district court dismissed Goodman’s complaint under Rule 12(b)(6), we accept as true all well-pleaded factual allegations and draw all reasonable inferences in her favor.",This case presents the question of whether J.P.
cl_2020_ca6_nancy_goodman_v._j.p._morgan_invest,Q20,D,pre_cutoff,2020-03-30,federal,circuit,openai/gpt-5,2024-09-30,0,0,0.0,2,0.25,0.3636,0.3636,0.3824,,,,,,0,0,,8,3,0,attempt,0,", Lipper and Broadridge",of mutual fund data (Lipper and Casey Quirk).
cl_2020_ca6_nancy_goodman_v._j.p._morgan_invest,Q21,D,pre_cutoff,2020-03-30,federal,circuit,openai/gpt-5,2024-09-30,0,0,0.0,1,0.05,0.15,0.15,0.3038,,,,,,0,0,,20,20,0,attempt,0,"That is a question for the market rather than the judiciary, which lacks standards to make reliable comparisons among funds.","Viewing the facts in the light most favorable to Goodman and Campbell, we conclude the district court did not err"
cl_2020_ca6_nancy_goodman_v._j.p._morgan_invest,Q22,D,pre_cutoff,2020-03-30,federal,circuit,openai/gpt-5,2024-09-30,0,0,0.0,1,0.05,0.15,0.15,0.375,,,,,,0,0,,20,20,0,attempt,0,"Actively managed funds aim to beat the market; index funds aim to match it, so they are not proper comparators.","Viewing the facts in the light most favorable to Goodman and Campbell, we conclude the district court did not err"
cl_2020_ca6_nancy_goodman_v._j.p._morgan_invest,Q23,D,pre_cutoff,2020-03-30,federal,circuit,openai/gpt-5,2024-09-30,0,0,0.0,1,0.05,0.2,0.3,0.1992,,,,,,0,0,,20,20,0,attempt,0,"As the Supreme Court explained in Jones, comparisons to institutional accounts are inapt because the services and risks differ materially.","Viewing the facts in the light most favorable to Goodman and Campbell, we conclude the district court did not err"
cl_2020_ca6_nancy_goodman_v._j.p._morgan_invest,Q24,D,pre_cutoff,2020-03-30,federal,circuit,openai/gpt-5,2024-09-30,0,0,0.0,1,0.05,0.0976,0.0976,0.3233,,,,,,0,0,,20,21,0,attempt,0,Plaintiffs contend that the proper comparators are J.P. Morgan’s subadvised and institutional accounts; defendants urge peer retail mutual funds instead.,"Viewing the facts in the light most favorable to Goodman and Campbell, we conclude the district court did not err"
cl_2020_ca9_dimitri_shivkov_v._artex_risk_solut,Q03,A,pre_cutoff,2020-09-09,federal,circuit,openai/gpt-5,2024-09-30,0,2,0.2857,5,0.7143,0.4,0.4,0.3689,,,,,,0,0,,7,28,0,attempt,0,"Dimitri Shivkov, et al., Plaintiffs-Appellees, v. Artex Risk Solutions, Inc.; Artex Risk Solutions (U.S.), Inc.; Arthur J. Gallagher & Co.; and Tribeca Strategic Advisors, LLC, Defendants-Appellants.","dimitri shivkov v. artex risk solutions, inc."
cl_2020_ca9_dimitri_shivkov_v._artex_risk_solut,Q04,A,pre_cutoff,2020-09-09,federal,circuit,openai/gpt-5,2024-09-30,0,0,0.0,1,0.3333,0.3333,0.3333,0.2963,,,,,,0,0,,3,3,0,attempt,0,"September 3, 2020",2020-09-09
cl_2020_ca9_dimitri_shivkov_v._artex_risk_solut,Q07,D,pre_cutoff,2020-09-09,federal,circuit,openai/gpt-5,2024-09-30,0,0,0.0,2,0.1429,0.25,0.25,0.3504,,,,,,0,0,,14,2,0,attempt,0,"; PLAINTIFFS-APPELLANTS,","LLC; WESTERN STATES MEDICAL LLC; OGDEN CLINIC PROFESSIONAL CORPORATION; BORSIGHT, INC., Plaintiffs-Appellants, v."
cl_2020_ca9_dimitri_shivkov_v._artex_risk_solut,Q08,D,pre_cutoff,2020-09-09,federal,circuit,openai/gpt-5,2024-09-30,0,1,0.0256,3,0.0769,0.3056,0.4444,0.3927,,,,,,0,0,,39,33,0,attempt,0,"of an arbitration clause after termination of a contract, we hold that where a survival clause enumerates provisions that survive termination but omits the arbitration clause, the agreement to arbitrate does not survive.","of arbitration obligations following contract termination, we hold that the Agreements do not expressly negate the presumption in favor of post-termination arbitration or clearly imply that the parties did not intend for their arbitration obligations to survive termination."
cl_2020_ca9_dimitri_shivkov_v._artex_risk_solut,Q09,D,pre_cutoff,2020-09-09,federal,circuit,openai/gpt-5,2024-09-30,0,0,0.0,1,0.0667,0.1053,0.1053,0.25,,,,,,0,0,,15,4,0,attempt,0,is to the contrary.,would subject Artex and Tribeca to a fiduciary duty in connection with an arbitration clause.
cl_2020_ca9_dimitri_shivkov_v._artex_risk_solut,Q10,D,pre_cutoff,2020-09-09,federal,circuit,openai/gpt-5,2024-09-30,0,0,0.0,2,0.1053,0.1333,0.2667,0.1735,,,,,,0,0,,19,41,0,attempt,0,"away in the Agreement’s miscellaneous section to vitiate the parties’ broad agreement to arbitrate; read in context, the survival clause simply confirms that certain obligations persist beyond termination and does not imply that other terms—including the arbitration clause—do not.",into a section establishing unique obligations and duties upon the termination of the Agreement to comprehensively identify SHIVKOV V.
cl_2020_ca9_dimitri_shivkov_v._artex_risk_solut,Q11,D,pre_cutoff,2020-09-09,federal,circuit,openai/gpt-5,2024-09-30,0,1,0.0385,1,0.0385,0.0588,0.0588,0.3474,,,,,,0,0,,26,8,0,attempt,0,"decision, we do not find its reasoning persuasive.","decision, Plaintiffs’ list of factual comparisons with that case does nothing to overcome their failure to offer any meaning of these terms in the Agreements here."
cl_2020_ca9_dimitri_shivkov_v._artex_risk_solut,Q12,D,pre_cutoff,2020-09-09,federal,circuit,openai/gpt-5,2024-09-30,0,0,0.0,1,0.0769,0.1176,0.1176,0.3119,,,,,,0,0,,13,4,0,attempt,0,enforce the delegation provisions.,treat the availability of class arbitration as a gateway issue for a court.
cl_2020_ca9_dimitri_shivkov_v._artex_risk_solut,Q13,D,pre_cutoff,2020-09-09,federal,circuit,openai/gpt-5,2024-09-30,0,0,0.0,2,0.0667,0.2121,0.3939,0.2126,,,,,,0,0,,30,36,0,attempt,0,"a different arbitral forum if the AAA declines to administer the case, its express incorporation of the AAA Commercial Rules still constitutes clear and unmistakable evidence that the parties agreed to delegate arbitrability to the arbitrator.","the AAA if the parties cannot agree on an arbitrator, “such a possibility is not enough for us to say that” the AAA Rules are the Clause’s “ordinary controlling standard.”"
cl_2020_ca9_dimitri_shivkov_v._artex_risk_solut,Q14,D,pre_cutoff,2020-09-09,federal,circuit,openai/gpt-5,2024-09-30,0,0,0.0,2,0.0323,0.1562,0.2188,0.2585,,,,,,0,0,,62,66,0,attempt,0,"any alleged injury would often arise, if at all, only after the parties’ relationship ended, including after IRS audits and enforcement actions. It would make little sense to construe the contracts so that these protections lapse precisely when they would be most likely to be invoked. We therefore conclude that these provisions, like the arbitration requirement, survive termination of the Agreements and apply to Plaintiffs’ claims.","the limitations plainly concern events that are likely to occur post-termination. Considering the Agreements as a whole, we cannot find that the parties expressly negated the presumption in favor of post-termination arbitration, or clearly implied that their Although Plaintiffs argue that reading the contract as a whole renders the survival clause mere surplusage, that argument circularly justifies not looking to"
cl_2020_ca9_dimitri_shivkov_v._artex_risk_solut,Q16,D,pre_cutoff,2020-09-09,federal,circuit,openai/gpt-5,2024-09-30,0,0,0.0,1,0.0244,0.0426,0.0426,0.164,0.1111,3,0.0305,9,4,0,0,,41,6,0,attempt,0,"BACKGROUND
STANDARD OF REVIEW
DISCUSSION
CONCLUSION","COUNSEL | W. Ralph Canada Jr. (argued), David R. Deary, Jim L. | J. Steven Sparks and Vincent Miner, Sanders & Parks, | J. Michael Low and Paul Gerding, Jr., Kutak Rock, | OPINION | M. SMITH, Circuit Judge: | BACKGROUND | I. The Agreements and the Arbitration Clause"
cl_2020_ca9_dimitri_shivkov_v._artex_risk_solut,Q17,D,pre_cutoff,2020-09-09,federal,circuit,openai/gpt-5,2024-09-30,0,0,0.0,0,0.0,0.0,0.0,0.2621,,,,,,0,1,,8,18,0,attempt,0,"We recount the facts as alleged in the complaint, accepting them as true for purposes of this appeal.","Wray, John McKenzie, Donna Lee, and Tyler M."
cl_2020_ca9_dimitri_shivkov_v._artex_risk_solut,Q19,D,pre_cutoff,2020-09-09,federal,circuit,openai/gpt-5,2024-09-30,0,2,0.0435,2,0.0435,0.1356,0.1356,0.315,,,,,,0,0,,46,13,0,attempt,0,"different conclusion had Appellees specifically challenged the delegation provision, but they did not.","different conclusion if the survival clause stated that only the terms of that section and no other terms in the Agreement would survive termination, if the Agreement included a comprehensive survival clause, or even if the Arbitration Clause explicitly stated that it does not survive termination."
cl_2020_ca9_dimitri_shivkov_v._artex_risk_solut,Q20,D,pre_cutoff,2020-09-09,federal,circuit,openai/gpt-5,2024-09-30,0,0,0.0,2,0.1333,0.24,0.32,0.443,,,,,,0,0,,15,10,0,attempt,0,beyond the survival clause to the Agreements as a whole.,to the entire contract by presupposing that the clause has the meaning Plaintiffs ascribe it.
cl_2020_ca9_dimitri_shivkov_v._artex_risk_solut,Q21,D,pre_cutoff,2020-09-09,federal,circuit,openai/gpt-5,2024-09-30,0,0,0.0,1,0.05,0.1,0.1,0.1649,,,,,,0,0,,20,20,0,attempt,0,"Thus, even after termination or withdrawal, the dispute resolution provision remains operative and requires arbitration of plaintiffs' claims against defendants.",We doubt that the parties intended for an insular survival clause tucked into a section establishing unique obligations and duties
cl_2020_ca9_dimitri_shivkov_v._artex_risk_solut,Q22,D,pre_cutoff,2020-09-09,federal,circuit,openai/gpt-5,2024-09-30,0,0,0.0,1,0.05,0.05,0.05,0.129,,,,,,0,0,,20,20,0,attempt,0,"It thus does not reach Appellants' claims, which do not arise out of their termination or withdrawal from the Program.",We doubt that the parties intended for an insular survival clause tucked into a section establishing unique obligations and duties
cl_2020_ca9_dimitri_shivkov_v._artex_risk_solut,Q23,D,pre_cutoff,2020-09-09,federal,circuit,openai/gpt-5,2024-09-30,0,0,0.0,2,0.1,0.2,0.3,0.3145,,,,,,0,0,,20,20,0,attempt,0,It cannot be read as a general survival clause that extends to the arbitration provision found in a different section.,We doubt that the parties intended for an insular survival clause tucked into a section establishing unique obligations and duties
cl_2020_ca9_dimitri_shivkov_v._artex_risk_solut,Q24,D,pre_cutoff,2020-09-09,federal,circuit,openai/gpt-5,2024-09-30,0,0,0.0,1,0.05,0.05,0.05,0.2292,,,,,,0,0,,20,20,0,attempt,0,"It does not refer to, much less purport to limit, the scope or duration of the arbitration provision following termination.",We doubt that the parties intended for an insular survival clause tucked into a section establishing unique obligations and duties
cl_2020_ca9_tamara_moore_v._mars_petcare_us_inc,Q03,A,pre_cutoff,2020-07-28,federal,circuit,openai/gpt-5,2024-09-30,0,2,0.2857,5,0.7143,0.5185,0.5185,0.4157,,,,,,0,0,,7,20,0,attempt,0,"Tamara Moore, individually and on behalf of all others similarly situated, Plaintiff-Appellant,
v.
Mars Petcare US, Inc., Defendant-Appellee.","tamara moore v. mars petcare us, inc."
cl_2020_ca9_tamara_moore_v._mars_petcare_us_inc,Q07,D,pre_cutoff,2020-07-28,federal,circuit,openai/gpt-5,2024-09-30,0,0,0.0,2,0.0645,0.2162,0.3514,0.4248,,,,,,0,0,,31,43,0,attempt,0,"the products contained drugs or medicine and were subject to FDA review and approval, and that a veterinarian’s prescription was legally required to purchase them, when in fact the products contained no drugs and had not been reviewed or approved by the FDA.","such food had been subject to government inspection and oversight and had medicinal and drug properties, causing consumers to pay more or purchase the product when they otherwise would not have."
cl_2020_ca9_tamara_moore_v._mars_petcare_us_inc,Q09,D,pre_cutoff,2020-07-28,federal,circuit,openai/gpt-5,2024-09-30,0,2,0.1429,2,0.1429,0.3158,0.3158,0.3913,,,,,,0,0,,14,5,0,attempt,0,to read the fine print.,to read about [the product] on [the] website or the back of the box.”
cl_2020_ca9_tamara_moore_v._mars_petcare_us_inc,Q10,D,pre_cutoff,2020-07-28,federal,circuit,openai/gpt-5,2024-09-30,0,0,0.0,0,0.0,0.0,0.0,0.3063,,,,,,0,0,,11,4,0,attempt,0,products that Moore identified.,prescription and non- prescription pet foods to justify the price differentials.
cl_2020_ca9_tamara_moore_v._mars_petcare_us_inc,Q11,D,pre_cutoff,2020-07-28,federal,circuit,openai/gpt-5,2024-09-30,0,1,0.1111,1,0.1111,0.2,0.2,0.1639,,,,,,0,0,,9,1,0,attempt,0,Food.,Food and on Defendants’ “violation” of the Policy Guide.
cl_2020_ca9_tamara_moore_v._mars_petcare_us_inc,Q12,D,pre_cutoff,2020-07-28,federal,circuit,openai/gpt-5,2024-09-30,0,2,0.1538,2,0.1538,0.2564,0.2564,0.4455,,,,,,0,0,,13,26,0,attempt,0,"the UCL based on violations of the federal Food, Drug, and Cosmetic Act, even if the FDCA itself does not provide a private right of action.","the UCL predicated on violation of “virtually any state, federal, or local law.”"
cl_2020_ca9_tamara_moore_v._mars_petcare_us_inc,Q13,D,pre_cutoff,2020-07-28,federal,circuit,openai/gpt-5,2024-09-30,0,0,0.0,2,0.1818,0.2,0.3,0.4628,,,,,,0,0,,11,9,0,attempt,0,. misbranding' are for the FDA in the first instance.,". rest within the enforcement authority of the FDA, not this Court.”"
cl_2020_ca9_tamara_moore_v._mars_petcare_us_inc,Q16,D,pre_cutoff,2020-07-28,federal,circuit,openai/gpt-5,2024-09-30,0,0,0.0,1,0.0238,0.1509,0.1887,0.1891,0.0,5,0.0,7,5,0,0,,42,11,0,attempt,0,"I. Background
II. Discussion
A. Primary jurisdiction
B. Preemption
III. Conclusion","COUNSEL | L. McGlamry and Wade H. Tomlinson III, Pope McGlamry | OPINION | I. A. | A. The following facts are taken from Plaintiffs’ allegations | B. Plaintiffs filed their Second Amended Complaint in | II. We review de novo the district court’s dismissal of a | III."
